1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 420805.34),(2 1433481),(3 2935397.3),(4 4769583.5),(5 6951569.5),(6 9403123),(7 12019819),(8 14632881),(9 17268510),(10 19960576),(11 22653710),(12 25205066),(13 27553974),(14 29793850),(15 31766650),(16 33708468),(17 35458252),(18 37111628),(19 38463404),(20 39715332),(21 40796380),(22 41787024),(23 42596772),(24 43342990),(25 44046172),(26 44627676),(27 45364736),(28 46109516),(29 47127412),(30 49297804),(31 51061788),(32 52860880),(33 55320096),(34 57205972),(35 59111070),(36 62110308),(37 66123700),(38 70791464),(39 76143970),(40 81980580),(41 88493240),(42 95721090),(43 104167770),(44 113328100),(45 123472540),(46 134338000),(47 146081570),(48 158136820),(49 170852420),(50 182569920),(51 195077440),(52 207363580),(53 220438270),(54 233673600),(55 247750030),(56 262726140),(57 277888700),(58 293130900),(59 308309400),(60 323069340),(61 338661340),(62 352963970),(63 362245020),(64 368793950),(65 372919140),(66 374772960),(67 373862240),(68 372307550),(69 369794400),(70 364530270),(71 359186900),(72 351288960),(73 343694560),(74 334071140),(75 324518820),(76 313422530),(77 300970600),(78 288543520),(79 274788830),
(1 16671.73),(2 20717.047),(3 18657.969),(4 21054.99),(5 21463.996),(6 21422.65),(7 22163.133),(8 22750.594),(9 23750.855),(10 23474.092),(11 24731.98),(12 24333.842),(13 24525.12),(14 24823.223),(15 24153.943),(16 24082.176),(17 24528.254),(18 24278.14),(19 24629.36),(20 25163.496),(21 24452.477),(22 24824.344),(23 24485.361),(24 24376.537),(25 24139.338),(26 24528.352),(27 24650.523),(28 24670.264),(29 24431.398),(30 24747.086),(31 25844.453),(32 25430.695),(33 24944.594),(34 25536.564),(35 25827.264),(36 25495.469),(37 25496.357),(38 25343.316),(39 25851.42),(40 26121.48),(41 25723.33),(42 25460.746),(43 25635.338),(44 25725.223),(45 26140.553),(46 26801.797),(47 26325.666),(48 26108.375),(49 25688.063),(50 25313.496),(51 25262.438),(52 25203.107),(53 24716.414),(54 24958.092),(55 24882.346),(56 24961.498),(57 24991.38),(58 25289.088),(59 25366.398),(60 25110.14),(61 25408.17),(62 25782.006),(63 25052.453),(64 24108.893),(65 24426.914),(66 24352.756),(67 24756.213),(68 24619.766),(69 24592.559),(70 25059.795),(71 24811.982),(72 24480.277),(73 24958.826),(74 24909.234),(75 24614.639),(76 24464.393),(77 24794.688),(78 25696.61),(79 25615.459),
(1 15788.135),(2 19891.854),(3 17631.959),(4 20007.36),(5 20405.188),(6 20557.15),(7 21464.182),(8 21941.516),(9 22845.64),(10 23119.877),(11 24113.256),(12 24128.363),(13 24001.34),(14 24303.873),(15 23959.48),(16 23995.873),(17 24041.986),(18 23830.66),(19 23736.75),(20 23972.611),(21 23648.96),(22 23842.473),(23 24006.482),(24 24164.361),(25 23451.531),(26 23860.863),(27 24055.629),(28 24333.611),(29 23900.465),(30 24325.068),(31 25244.613),(32 24847.027),(33 24341.162),(34 24786.703),(35 25477.473),(36 25201.918),(37 25110.057),(38 25354.047),(39 25582.773),(40 24980.355),(41 25166.219),(42 24816.916),(43 25120.906),(44 24829.664),(45 25208.016),(46 25731.16),(47 24879.262),(48 24713.396),(49 24398.404),(50 24319.014),(51 24534.553),(52 24140.111),(53 23788.229),(54 24033.33),(55 23925.453),(56 23929.563),(57 24114.914),(58 23939.605),(59 23979.832),(60 23868.135),(61 23902.621),(62 24117.41),(63 23852.713),(64 23359.63),(65 23460.69),(66 23318.822),(67 24223.447),(68 23823.428),(69 24262.957),(70 24041.486),(71 23811.916),(72 23738.229),(73 24186.479),(74 24274.96),(75 24051.693),(76 23873.674),(77 24397.604),(78 24714.383),(79 24910.47),
(1 15218.837),(2 18438.467),(3 16915.348),(4 19168.688),(5 19470.416),(6 19695.309),(7 20676.766),(8 20701.045),(9 21907.332),(10 22009.025),(11 23150.164),(12 22864.201),(13 23081.7),(14 23458.945),(15 22844.42),(16 22320.377),(17 22737.559),(18 22568.152),(19 22785.549),(20 22172.316),(21 22547.617),(22 22597.271),(23 22582.8),(24 23167.191),(25 22063.906),(26 22839.102),(27 22807.656),(28 23060.17),(29 22880.914),(30 23089.176),(31 24332.445),(32 24073.396),(33 23645.346),(34 24217.242),(35 24579.982),(36 24352.598),(37 24152.709),(38 24243.096),(39 24358.547),(40 24458.193),(41 24527.629),(42 24523.668),(43 24347.67),(44 23986.064),(45 24393.896),(46 24945.283),(47 24098.28),(48 24397.463),(49 24285.8),(50 24011.031),(51 24044.396),(52 23864.416),(53 23652.693),(54 23492.223),(55 23615.125),(56 23551.879),(57 23665.734),(58 23877.52),(59 23913.322),(60 23946.807),(61 23924.295),(62 23722.549),(63 23732.438),(64 23397.701),(65 23012.246),(66 23216.451),(67 23383.963),(68 23203.518),(69 22998.129),(70 23099.95),(71 22944.045),(72 22915.229),(73 22844.191),(74 22702.06),(75 22535.246),(76 22632.248),(77 22865.242),(78 22846.152),(79 23262.795),
(1 15679.299),(2 18105.832),(3 16848.436),(4 19011.738),(5 19551.31),(6 19577.195),(7 20633.824),(8 20638.549),(9 21973.875),(10 21764.432),(11 23095.217),(12 22636.496),(13 22807.549),(14 23154.332),(15 22525.115),(16 22266.814),(17 22759.1),(18 22386.822),(19 22587.791),(20 21575.488),(21 22148.412),(22 22601.205),(23 22221.953),(24 22910.975),(25 21820.436),(26 22431.045),(27 22346.66),(28 22344.766),(29 22354.098),(30 22637.516),(31 23679.535),(32 23541.133),(33 23024.506),(34 23621.816),(35 24151.168),(36 24059.734),(37 23944.674),(38 23932.783),(39 24321.451),(40 24682.611),(41 24249.785),(42 24453.193),(43 24416.678),(44 24375.727),(45 24702.785),(46 24918.574),(47 24725.547),(48 24895.117),(49 24569.28),(50 24313.35),(51 24119.469),(52 24021.445),(53 23566.094),(54 23555.168),(55 23697.809),(56 23545.21),(57 23660.268),(58 24051.441),(59 24246.262),(60 23693.662),(61 24146.193),(62 24014.293),(63 23673.549),(64 23326.797),(65 23062.594),(66 23086.096),(67 23185.826),(68 23186.018),(69 23030.277),(70 23451.035),(71 23018.324),(72 23006.713),(73 23117.338),(74 23399.979),(75 23167.354),(76 22774.402),(77 23169.832),(78 23337.992),(79 23271.639),
(1 15318.579),(2 18034.838),(3 16376.749),(4 18958.654),(5 20125.957),(6 19690.553),(7 20816.992),(8 21201.691),(9 21994.836),(10 21853.06),(11 22788.734),(12 22897.586),(13 22748.977),(14 23330.158),(15 22634.469),(16 22921.654),(17 22981.803),(18 22085.434),(19 22212.412),(20 21670.086),(21 21830.143),(22 22730.477),(23 21999.34),(24 22501.055),(25 21278.959),(26 21644.91),(27 21770.482),(28 21471.346),(29 21336.018),(30 21794.863),(31 23056.016),(32 23034.875),(33 22121.668),(34 23139.035),(35 23513.613),(36 23357.06),(37 23199.367),(38 23097.707),(39 23177.164),(40 23933.799),(41 23686.395),(42 23919.69),(43 23878.875),(44 23904.994),(45 23978.236),(46 24119.967),(47 23726.785),(48 23673.879),(49 23181.217),(50 23560.29),(51 23622.807),(52 23244.023),(53 22563.129),(54 22629.393),(55 22451.03),(56 22409.965),(57 22655.07),(58 22919.918),(59 23238.625),(60 23254.018),(61 23255.875),(62 23311.629),(63 22944.414),(64 22572.387),(65 22684.992),(66 22713.861),(67 22668.912),(68 23015.65),(69 22805.018),(70 23283.602),(71 22837.43),(72 22516.318),(73 22829.762),(74 23075.133),(75 22724.334),(76 22645.797),(77 22636.607),(78 22886.111),(79 22747.494),
(1 13991.729),(2 17341.12),(3 15990.08),(4 17884.334),(5 19513.861),(6 19334.566),(7 20092.78),(8 20527.996),(9 21169.271),(10 21437.035),(11 21883.406),(12 22388.693),(13 21738.393),(14 22424.4),(15 21763.773),(16 22077.793),(17 21960.02),(18 21476.736),(19 21846.107),(20 20899.771),(21 21430.082),(22 21843.178),(23 21049.545),(24 21668.086),(25 20705.002),(26 20595.92),(27 20842.633),(28 20904.246),(29 20636.418),(30 20886.156),(31 22507.035),(32 22259.756),(33 21542.219),(34 22297.645),(35 22563.346),(36 22590.027),(37 22631.666),(38 22372.994),(39 22274.865),(40 23153.938),(41 23041.898),(42 23258.576),(43 23062.756),(44 22953.836),(45 22513.887),(46 22786.135),(47 22383.063),(48 22725.416),(49 22311.26),(50 22389.508),(51 22315.693),(52 21984.596),(53 21205.373),(54 21597.975),(55 21296.156),(56 21404.598),(57 21963.115),(58 22113.195),(59 22329.527),(60 22187.646),(61 21847.799),(62 22105.564),(63 21666.107),(64 21618.807),(65 21849.469),(66 21507.832),(67 21894.096),(68 21974.563),(69 22147.965),(70 21801.377),(71 21764.629),(72 21237.904),(73 21523.664),(74 21763.508),(75 21595.156),(76 21596.674),(77 21409.965),(78 21497.998),(79 21737.768),
(1 13098.212),(2 16086.14),(3 15735.832),(4 16853.893),(5 18079.186),(6 18664.602),(7 19344.516),(8 19685.035),(9 20625.795),(10 20548.436),(11 21175.902),(12 21273.076),(13 21108.63),(14 21788.785),(15 20948.977),(16 21264.93),(17 21389.11),(18 20788.031),(19 21233.756),(20 20258.79),(21 21274.234),(22 21052.348),(23 20407.39),(24 20582.975),(25 19984.305),(26 20034.31),(27 19905.994),(28 20307.57),(29 19811.629),(30 20116.475),(31 21494.71),(32 20923.313),(33 20455.236),(34 20603.086),(35 21020.064),(36 21205.9),(37 21239.178),(38 21127.027),(39 21261.936),(40 21502.395),(41 21370.648),(42 21710.758),(43 21774.678),(44 21457.854),(45 21403.328),(46 21683.098),(47 21366.625),(48 21187.396),(49 20890.758),(50 20901.793),(51 20883.533),(52 20773.002),(53 20268.709),(54 20870.432),(55 20362.064),(56 20378.97),(57 20643.793),(58 20463.531),(59 20840.72),(60 20531.006),(61 20441.928),(62 20654.27),(63 20451.219),(64 20533.27),(65 20285.285),(66 20282.592),(67 20718.186),(68 20830.43),(69 21196.951),(70 20841.49),(71 20880.977),(72 20614.904),(73 20863.664),(74 21164.035),(75 20861.88),(76 20888.904),(77 21150.412),(78 21274.873),(79 21364.111),
(1 12763.711),(2 15167.989),(3 15203.172),(4 16001.32),(5 17070.52),(6 17721.04),(7 18761.023),(8 18936.027),(9 20322.527),(10 19429.557),(11 20443.125),(12 20384.271),(13 20486.977),(14 20975.994),(15 20399.979),(16 20751.76),(17 20945.025),(18 20470.72),(19 21139.979),(20 20532.387),(21 21219.676),(22 20608.598),(23 20212.768),(24 20274.79),(25 19739.04),(26 20426.98),(27 20133.615),(28 20534.734),(29 20025.373),(30 20081.344),(31 21652.76),(32 21039.588),(33 20708.918),(34 20970.514),(35 21274.479),(36 21289.148),(37 21474.088),(38 21106.31),(39 21701.762),(40 21701.03),(41 21647.727),(42 22394.016),(43 22219.76),(44 22050.412),(45 22181.123),(46 22080.736),(47 21813.021),(48 21631.908),(49 21468.773),(50 21373.178),(51 22123.666),(52 21816.127),(53 21346.69),(54 21659.674),(55 21184.055),(56 20827.975),(57 21216.943),(58 21198.955),(59 21446.828),(60 21099.871),(61 21441.207),(62 21514.984),(63 21313.62),(64 21400.82),(65 21223.133),(66 21300.695),(67 21343.467),(68 21388.115),(69 21498),(70 21586.053),(71 21266.01),(72 21527.037),(73 21671.182),(74 21486.438),(75 21396.62),(76 21329.564),(77 21542.236),(78 21394.19),(79 21290.734),
(1 12674.902),(2 14932.672),(3 14417.104),(4 15693.631),(5 16548.42),(6 17295.805),(7 18434.563),(8 18483.021),(9 19670.963),(10 19050.592),(11 19493.266),(12 19752.262),(13 19490.643),(14 20258.56),(15 19820.137),(16 19826.75),(17 20128.299),(18 19893.658),(19 20136.322),(20 19522.467),(21 20492.955),(22 19815.477),(23 19593.148),(24 19798.818),(25 19225.623),(26 19881.805),(27 19681.66),(28 19680.895),(29 19419.338),(30 19492.834),(31 20669.887),(32 20297.78),(33 20109.162),(34 20269.58),(35 20559.182),(36 20413.42),(37 20188.37),(38 20174.92),(39 20536.074),(40 20693.518),(41 20695.355),(42 21278.666),(43 21265.854),(44 20768.08),(45 20809.523),(46 20845.248),(47 20518.023),(48 20648.076),(49 20479.64),(50 20539.186),(51 21102.498),(52 20578.713),(53 20350.87),(54 20561.66),(55 20491.805),(56 19931.076),(57 20478.338),(58 20734.879),(59 20842.313),(60 20784.953),(61 20656.645),(62 20765.977),(63 20763.174),(64 20472.95),(65 20499.363),(66 20457.25),(67 20672.768),(68 20497.797),(69 20503.46),(70 20862.969),(71 20666.426),(72 20760.826),(73 20722.66),(74 20686.508),(75 20503.813),(76 20659.357),(77 20913.748),(78 20767.99),(79 20649.223),
(1 12224.884),(2 14726.776),(3 14342.464),(4 15375.573),(5 16403.707),(6 17144.783),(7 17984.674),(8 18579.705),(9 19180.227),(10 19195.066),(11 19607.248),(12 19822.926),(13 19636.969),(14 20640.617),(15 19591.395),(16 19859.717),(17 20100.314),(18 19819.72),(19 19985.115),(20 19329.602),(21 20292.383),(22 19751.094),(23 19491.598),(24 19450.564),(25 18886.047),(26 19577.234),(27 19385.377),(28 19193.262),(29 19056.084),(30 19704.227),(31 20118.059),(32 20176.947),(33 19691.139),(34 19695.902),(35 20045.402),(36 19838.637),(37 19555.438),(38 20083.125),(39 20138.951),(40 19910.818),(41 20047.314),(42 20606.498),(43 20861.201),(44 20285.36),(45 20475.363),(46 20629.693),(47 20162.072),(48 20210.361),(49 20234.236),(50 20287.701),(51 20128.123),(52 20184.809),(53 19830.383),(54 19944.268),(55 19851.068),(56 19540.271),(57 19588.064),(58 19790.484),(59 19883.625),(60 19684.955),(61 19697.604),(62 19756.516),(63 19773.432),(64 19527.516),(65 19743.934),(66 19657.172),(67 19864.375),(68 19991.373),(69 19834.281),(70 20014.86),(71 19569.938),(72 19720.162),(73 19845.463),(74 20042.232),(75 19765.486),(76 20089.324),(77 20264.695),(78 19918.172),(79 19795.547),
(1 11246.012),(2 13689.123),(3 13922.98),(4 14091.952),(5 15120.539),(6 16178.5),(7 16246.949),(8 17138.072),(9 17820.648),(10 17804.113),(11 18318.396),(12 18160.697),(13 18327.355),(14 19016.313),(15 18500.219),(16 18909.043),(17 18973.236),(18 18504.518),(19 18825.773),(20 18328.623),(21 19020.082),(22 18801.371),(23 18298.45),(24 18323.518),(25 18204.078),(26 18515.852),(27 18248.451),(28 18298.68),(29 18183.21),(30 18366.146),(31 18700.201),(32 19194.936),(33 18734.229),(34 18760.412),(35 19132.79),(36 19105.967),(37 19094.508),(38 19281.186),(39 19246.674),(40 19204.24),(41 19422.629),(42 19569.125),(43 19825.752),(44 19442.846),(45 19786.959),(46 19693.797),(47 19540.994),(48 19157.906),(49 19262.39),(50 19019.514),(51 19286.713),(52 19254.902),(53 19062.707),(54 19360.662),(55 19244.986),(56 19063.797),(57 19240.174),(58 19180.422),(59 19118.004),(60 18952.104),(61 18969.297),(62 19112.873),(63 19156.104),(64 19292.588),(65 19255.676),(66 19140.55),(67 19431.725),(68 19366.873),(69 19333.744),(70 19285.563),(71 19054.455),(72 19164.771),(73 19286.242),(74 19184.729),(75 18943.012),(76 19088.62),(77 19356.904),(78 19236.125),(79 18884.49),
(1 11045.512),(2 13797.129),(3 13717.473),(4 13988.217),(5 14821.099),(6 16275.897),(7 16330.855),(8 17399.578),(9 17816.58),(10 18043.273),(11 18281.355),(12 18250.248),(13 18301.447),(14 18515.99),(15 18321.498),(16 18639.574),(17 18592.328),(18 18220.412),(19 18693.252),(20 18164.963),(21 18590.17),(22 18629.873),(23 17778.266),(24 18073.266),(25 17869.387),(26 18251.605),(27 18175.201),(28 18002.852),(29 18078.672),(30 18336.793),(31 18476.445),(32 18837.129),(33 18271.54),(34 18487.611),(35 18724.96),(36 18465.537),(37 18597.982),(38 18931.633),(39 18656.492),(40 19190.5),(41 18656.21),(42 19235.922),(43 19761.31),(44 19396.928),(45 19481.693),(46 19445.334),(47 19328.684),(48 19416.678),(49 19112.885),(50 18961.824),(51 19293.602),(52 18946.443),(53 18897.473),(54 19276.232),(55 18974.244),(56 19056.023),(57 19037.254),(58 18814.502),(59 18949.883),(60 19090.477),(61 18709.443),(62 19223.408),(63 19072.752),(64 18890.475),(65 18797.342),(66 18979.69),(67 19115.955),(68 19123.01),(69 18854.547),(70 19020.646),(71 18738.047),(72 18875.7),(73 18859.91),(74 18917.418),(75 19022.262),(76 18818.326),(77 19108.887),(78 19310.13),(79 19044.322),
(1 10653.314),(2 13342.735),(3 12889.213),(4 13526.546),(5 14826.044),(6 15454.17),(7 15765.373),(8 16859.021),(9 17202.313),(10 18203.277),(11 17745.145),(12 17606.514),(13 17846.227),(14 17858.486),(15 17908.783),(16 18200.895),(17 18201.07),(18 17891.092),(19 18237.334),(20 17728.408),(21 18163.363),(22 18018.623),(23 17263.783),(24 17849.803),(25 17215.504),(26 17489.773),(27 17664.438),(28 17246.205),(29 17560.7),(30 17531.016),(31 17688.805),(32 17824.428),(33 17326.064),(34 17604.746),(35 17904.646),(36 17917.998),(37 17919.975),(38 18041.502),(39 17789.23),(40 18289.803),(41 17712.24),(42 18475.715),(43 18661.855),(44 18290.902),(45 18690.422),(46 18756.172),(47 18366.375),(48 18396.395),(49 18259.396),(50 18080.725),(51 18180.47),(52 17924.855),(53 18085.934),(54 18218.32),(55 17972.732),(56 18068.246),(57 18177.725),(58 18147.924),(59 18255.73),(60 18220.113),(61 18201.627),(62 18660.031),(63 18315.178),(64 18127.021),(65 18197.242),(66 18247.541),(67 17891.352),(68 18047.598),(69 18070.47),(70 17979.451),(71 17971.457),(72 18111.553),(73 17861.268),(74 17951.639),(75 18060.152),(76 17990.406),(77 18076.271),(78 18047.686),(79 18416.895),
(1 10925.047),(2 13331.041),(3 12971.423),(4 13814.954),(5 15309.643),(6 15723.533),(7 15989.09),(8 16674.486),(9 16799.838),(10 17582.58),(11 17543.676),(12 16983.646),(13 17774.182),(14 17525.902),(15 17706.348),(16 17957.445),(17 18008.701),(18 17965.447),(19 18221.97),(20 17622.498),(21 17950.56),(22 17888.426),(23 16994.701),(24 17892.523),(25 16902.82),(26 17337.063),(27 17610.238),(28 16987.643),(29 17601.889),(30 17449.313),(31 17867.877),(32 17647.824),(33 17110.164),(34 17905.168),(35 17629),(36 18026.914),(37 17819.275),(38 17826.65),(39 17811.766),(40 18073.041),(41 17891.105),(42 18388.54),(43 18355.932),(44 18175.16),(45 18807.434),(46 18528.455),(47 18363.729),(48 18037.553),(49 18558.611),(50 18170.18),(51 18343.582),(52 18045.752),(53 17986.744),(54 18124.574),(55 17846.615),(56 17898.795),(57 18385.113),(58 18509.625),(59 18383.201),(60 18642.666),(61 18372.988),(62 18727.137),(63 18498.477),(64 18282.729),(65 18387.057),(66 18052.68),(67 18262.043),(68 18440.793),(69 18417.646),(70 18420.945),(71 18138.588),(72 18207.824),(73 18304.69),(74 18063.26),(75 17925.102),(76 18106.113),(77 18326.018),(78 18102.414),(79 18424.115),
(1 10336.109),(2 12515.081),(3 12679.297),(4 13231.513),(5 14465.519),(6 15295.155),(7 15255.758),(8 16006.853),(9 16589.61),(10 16664.03),(11 17103.465),(12 16761.854),(13 17421.162),(14 17161.12),(15 17534.752),(16 17698.354),(17 17672.988),(18 17682.434),(19 17961.854),(20 16883.418),(21 17600.604),(22 17466.674),(23 16703.152),(24 17173.102),(25 16425.93),(26 16881.803),(27 17058.605),(28 16879.844),(29 17183.332),(30 16883.295),(31 17309.586),(32 17206.615),(33 16903.94),(34 17448.213),(35 17235.746),(36 17401.234),(37 17449.7),(38 17532.146),(39 17755.924),(40 17842.926),(41 17608.617),(42 18168.51),(43 18217.299),(44 17879.707),(45 18464.34),(46 18062.09),(47 18093.693),(48 18096.928),(49 18419.734),(50 17862.904),(51 17985.152),(52 17621.242),(53 17547.086),(54 17621.662),(55 17382.89),(56 17567.063),(57 17840.6),(58 17878.604),(59 17906.617),(60 17809.838),(61 17348.688),(62 17853.242),(63 17645.39),(64 17424.422),(65 17581.62),(66 17618.387),(67 17764.076),(68 17686.033),(69 17666.047),(70 17625.242),(71 17502.252),(72 17439.09),(73 17497.537),(74 17598.563),(75 17573.666),(76 17864.31),(77 17995.89),(78 17866.684),(79 18008.164),
(1 9653.026),(2 12047.706),(3 12169.068),(4 12662.096),(5 13770.265),(6 14420.993),(7 14434.09),(8 15099.623),(9 15820.111),(10 15968.177),(11 15887.366),(12 15967.732),(13 16185.128),(14 16168.69),(15 16517.777),(16 17133.213),(17 17125.797),(18 17001.338),(19 17188.1),(20 16286.717),(21 16941.754),(22 16617.215),(23 16191.579),(24 16667.957),(25 16273.247),(26 16389.055),(27 16408.37),(28 16525.453),(29 16546.676),(30 16460.467),(31 16838.62),(32 16812.857),(33 16431.094),(34 16635.443),(35 17081.813),(36 16644.941),(37 16775.492),(38 16995.93),(39 17405.8),(40 17419.607),(41 17069.158),(42 17682.316),(43 17595.56),(44 17338.303),(45 17802.23),(46 17661.867),(47 17821.904),(48 17910.297),(49 17695.705),(50 17252.207),(51 17527.053),(52 17141.52),(53 17308.604),(54 17564.668),(55 17564.05),(56 17411.736),(57 17608.086),(58 17688.863),(59 17830.81),(60 17569.111),(61 17389.568),(62 17753.383),(63 17788.688),(64 17577.531),(65 17789.906),(66 17745.549),(67 17427.313),(68 17382.105),(69 17413.627),(70 17514.344),(71 17297.836),(72 17592.857),(73 17617.898),(74 17730.092),(75 17776.217),(76 17930.121),(77 17771.85),(78 17438.361),(79 17598.584),
(1 9592.487),(2 11935.955),(3 11850.138),(4 12367.585),(5 13870.251),(6 14118.153),(7 14484.622),(8 15040.774),(9 15367.561),(10 15913.108),(11 16035.051),(12 15944.223),(13 16519.766),(14 16527.518),(15 16616.016),(16 17374.137),(17 17344.584),(18 17254.736),(19 17519.545),(20 16372.807),(21 16955.941),(22 16738.752),(23 16602.625),(24 16689.148),(25 16474.19),(26 16424.4),(27 16518.088),(28 16611.396),(29 16641.588),(30 16616.902),(31 17165.238),(32 16761.018),(33 16661.633),(34 16722.264),(35 17163.445),(36 17081.516),(37 16948.719),(38 17342.514),(39 17502.664),(40 17058.855),(41 17257.697),(42 17841.852),(43 17671.6),(44 17607.816),(45 17872.107),(46 17760.121),(47 17787.809),(48 17711.547),(49 17707.072),(50 17561.166),(51 17786.33),(52 17461.637),(53 17533.666),(54 17737.648),(55 17574.275),(56 17295.416),(57 17675.102),(58 17682.482),(59 17767.268),(60 18029.123),(61 17844.17),(62 18070.94),(63 18050.66),(64 17562.314),(65 17668.09),(66 17754.943),(67 17325.84),(68 17607.875),(69 17383.719),(70 17527.53),(71 17460.959),(72 17454.402),(73 17533.021),(74 17521.291),(75 17594.283),(76 17877.574),(77 17649.768),(78 17466.14),(79 17596.654),
(1 9509.769),(2 11667.659),(3 11531.674),(4 11760.019),(5 13721.991),(6 13661.107),(7 13809.764),(8 14747.5),(9 15084.445),(10 15190.19),(11 15806.706),(12 15489.613),(13 15945.835),(14 15899.276),(15 16217.825),(16 16753.387),(17 16899.398),(18 16587.6),(19 16964.54),(20 16102.563),(21 16517.28),(22 16454.361),(23 15996.261),(24 16126.757),(25 15971.13),(26 16199.806),(27 15750.7705),(28 15755.134),(29 15953.249),(30 15963.11),(31 16198.844),(32 15771),(33 16001.393),(34 15970.065),(35 16411.086),(36 16328.521),(37 15931.365),(38 16459.268),(39 16593.627),(40 16354.715),(41 16611.854),(42 17005.447),(43 16782.176),(44 16699.627),(45 16863.994),(46 16628.906),(47 16862.828),(48 16658.535),(49 16719.414),(50 16374.56),(51 16990.95),(52 16489.746),(53 16400.037),(54 16636.998),(55 16311.394),(56 16210.24),(57 16720.578),(58 16607.303),(59 16964.69),(60 17127.566),(61 16728.041),(62 16870.621),(63 16901.959),(64 16523.854),(65 16916.955),(66 16864.357),(67 16609.27),(68 16846.016),(69 16898.357),(70 17071.834),(71 16735.115),(72 16837.287),(73 17007.158),(74 16920.197),(75 16999.014),(76 17331.854),(77 17400.717),(78 17270.59),(79 17109.125),
