1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 901633.3),(2 2837991.3),(3 4558148.5),(4 7594985.5),(5 12025400),(6 18300506),(7 23037402),(8 29152842),(9 31592162),(10 39438640),(11 45574108),(12 56200396),(13 67648150),(14 74589624),(15 79434890),(16 84068584),(17 89455200),(18 92730430),(19 96959360),(20 98391770),(21 103069480),(22 102716670),(23 103318430),(24 100449430),(25 104020540),(26 113255200),(27 119118920),(28 132193670),(29 148995920),(30 164298540),(31 177298240),(32 194499020),(33 202233900),(34 212075970),(35 220161070),(36 233165710),(37 268180350),(38 297186700),(39 321259500),(40 350067040),(41 379327400),(42 393735420),(43 413929730),(44 427097500),(45 440108200),(46 459925400),(47 472187550),(48 508620800),(49 558930500),(50 606363970),(51 649226000),(52 698333100),(53 766003650),(54 809808700),(55 855598660),(56 883660300),(57 897004300),(58 893069500),(59 896625660),(60 894275260),(61 859597060),(62 830904300),(63 804680900),(64 770959700),(65 728979200),(66 701556160),(67 674525700),(68 642051800),(69 621964600),(70 608536400),(71 594393540),(72 585213100),(73 571322050),(74 564015300),(75 555857900),(76 552976900),(77 548064830),(78 541906100),(79 535826530),
(1 499.5698),(2 720.8365),(3 884.9162),(4 994.6875),(5 1072.2438),(6 1136.9261),(7 1183.1846),(8 1243.5223),(9 1289.2186),(10 1331.2512),(11 1385.5863),(12 1410.0612),(13 1444.3179),(14 1430.1294),(15 1423.6478),(16 1431.4744),(17 1447.5311),(18 1442.9783),(19 1457.3503),(20 1470.6039),(21 1457.9628),(22 1465.9149),(23 1464.0402),(24 1453.9849),(25 1454.5771),(26 1493.2236),(27 1535.6427),(28 1559.7677),(29 1591.6963),(30 1607.7709),(31 1640.1134),(32 1694.5237),(33 1729.1415),(34 1752.9885),(35 1789.7256),(36 1798.3763),(37 1796.241),(38 1806.4644),(39 1827.4519),(40 1806.2987),(41 1776.8162),(42 1751.4895),(43 1716.8942),(44 1714.3219),(45 1705.4028),(46 1696.7755),(47 1704.6309),(48 1698.5989),(49 1727.876),(50 1738.639),(51 1753.2063),(52 1727.5471),(53 1753.7665),(54 1774.2401),(55 1785.8464),(56 1780.5502),(57 1779.7649),(58 1783.677),(59 1778.2108),(60 1808.0254),(61 1799.8148),(62 1824.2146),(63 1826.7576),(64 1798.5284),(65 1795.2223),(66 1786.9025),(67 1777.0215),(68 1776.6392),(69 1784.6445),(70 1783.2124),(71 1781.8306),(72 1787.6573),(73 1781.4026),(74 1767.302),(75 1775.1733),(76 1778.5345),(77 1777.2244),(78 1770.8501),(79 1768.56),
(1 473.60068),(2 691.0551),(3 846.96246),(4 946.4555),(5 1032.3522),(6 1082.4471),(7 1119.9069),(8 1182.7386),(9 1203.2675),(10 1248.9877),(11 1299.4868),(12 1335.2085),(13 1365.6375),(14 1365.6074),(15 1370.802),(16 1372.6832),(17 1391.836),(18 1395.1293),(19 1397.5635),(20 1391.5363),(21 1386.0881),(22 1418.3389),(23 1434.6804),(24 1432.3293),(25 1444.7211),(26 1472.9752),(27 1504.7634),(28 1525.9965),(29 1556.7216),(30 1577.7222),(31 1583.9651),(32 1590.436),(33 1611.7578),(34 1638.0919),(35 1661.319),(36 1662.4879),(37 1668.4175),(38 1653.934),(39 1639.5923),(40 1626.8801),(41 1600.7062),(42 1592.3584),(43 1576.4855),(44 1574.0643),(45 1589.0806),(46 1599.0902),(47 1607.4519),(48 1590.3861),(49 1637.0721),(50 1617.2665),(51 1616.1549),(52 1652.5588),(53 1676.8076),(54 1676.1055),(55 1675.3744),(56 1699.4762),(57 1705.367),(58 1730.7595),(59 1754.3744),(60 1777.9227),(61 1748.1748),(62 1767.7695),(63 1782.7537),(64 1759.9452),(65 1731.0801),(66 1714.1632),(67 1686.6396),(68 1655.4303),(69 1678.9641),(70 1668.553),(71 1665.8486),(72 1629.5021),(73 1636.5685),(74 1652.4053),(75 1653.5868),(76 1652.4609),(77 1650.6381),(78 1654.5675),(79 1660.1454),
(1 473.7748),(2 678.57733),(3 828.0758),(4 892.49646),(5 989.39087),(6 1024.138),(7 1072.6979),(8 1144.0316),(9 1201.6844),(10 1246.3448),(11 1294.5999),(12 1295.8954),(13 1332.3909),(14 1326.312),(15 1333.8717),(16 1348.438),(17 1364.906),(18 1348.0198),(19 1348.7129),(20 1347.7921),(21 1363.3209),(22 1375.9412),(23 1386.6204),(24 1385.551),(25 1412.3159),(26 1436.8103),(27 1458.6277),(28 1459.1968),(29 1489.9387),(30 1504.8732),(31 1505.5431),(32 1519.4749),(33 1552.0701),(34 1605.6299),(35 1654.8646),(36 1660.7695),(37 1656.1722),(38 1652.1603),(39 1650.0497),(40 1617.5118),(41 1583.4623),(42 1566.8615),(43 1530.7743),(44 1524.221),(45 1537.3787),(46 1541.9602),(47 1553.2352),(48 1566.7155),(49 1600.3667),(50 1603.061),(51 1608.5653),(52 1590.4415),(53 1596.8813),(54 1636.2645),(55 1659.7074),(56 1680.4156),(57 1688.2574),(58 1704.787),(59 1712.628),(60 1720.8909),(61 1733.2766),(62 1716.3348),(63 1707.8075),(64 1691.5862),(65 1681.9834),(66 1667.4928),(67 1646.8011),(68 1623.7592),(69 1628.3306),(70 1657.278),(71 1668.3386),(72 1661.2375),(73 1644.5117),(74 1663.3447),(75 1684.7987),(76 1701.7495),(77 1699.762),(78 1664.9845),(79 1635.1466),
(1 465.76382),(2 665.4209),(3 808.8856),(4 888.7767),(5 984.59985),(6 1030.7443),(7 1077.5839),(8 1125.1509),(9 1166.2621),(10 1194.2731),(11 1224.9121),(12 1261.8942),(13 1291.8707),(14 1295.4756),(15 1292.7548),(16 1292.1991),(17 1318.0096),(18 1321.3641),(19 1321.0094),(20 1354.8435),(21 1357.5487),(22 1363.6455),(23 1375.6484),(24 1389.501),(25 1407.6869),(26 1442.9514),(27 1479.2422),(28 1467.23),(29 1500.3287),(30 1513.9423),(31 1520.5737),(32 1544.5182),(33 1593.5964),(34 1610.6528),(35 1628.2952),(36 1654.7839),(37 1623.9344),(38 1619.764),(39 1612.0494),(40 1587.044),(41 1565.9966),(42 1563.8818),(43 1548.9359),(44 1537.8352),(45 1581.1265),(46 1568.877),(47 1584.5533),(48 1598.0372),(49 1612.6285),(50 1605.604),(51 1618.1356),(52 1619.1726),(53 1647.5994),(54 1661.8552),(55 1666.1306),(56 1687.3279),(57 1690.5917),(58 1664.5438),(59 1672.5768),(60 1696.0187),(61 1708.1671),(62 1691.8728),(63 1680.4867),(64 1676.6523),(65 1661.6943),(66 1670.5796),(67 1670.492),(68 1661.81),(69 1672.4701),(70 1673.4106),(71 1668.1593),(72 1665.9221),(73 1646.5219),(74 1671.8236),(75 1683.7095),(76 1673.5378),(77 1665.8112),(78 1649.4099),(79 1614.6313),
(1 448.80273),(2 652.73584),(3 796.4368),(4 888.36487),(5 968.8293),(6 1013.89856),(7 1057.7649),(8 1108.8099),(9 1153.337),(10 1193.8424),(11 1241.201),(12 1256.5399),(13 1282.2511),(14 1286.3403),(15 1288.7279),(16 1311.4818),(17 1326.3573),(18 1341.873),(19 1354.7676),(20 1355.9601),(21 1363.264),(22 1380.3005),(23 1394.872),(24 1408.7037),(25 1406.9944),(26 1442.88),(27 1461.625),(28 1471.5989),(29 1492.4922),(30 1501.6167),(31 1501.253),(32 1522.1013),(33 1551.5234),(34 1586.4413),(35 1616.4895),(36 1621.0176),(37 1586.0916),(38 1597.1622),(39 1608.3936),(40 1591.1259),(41 1562.7222),(42 1532.4625),(43 1503.4938),(44 1495.5042),(45 1540.1223),(46 1511.059),(47 1505.7202),(48 1501.4646),(49 1528.9884),(50 1541.6932),(51 1557.5427),(52 1542.3181),(53 1561.6292),(54 1579.8326),(55 1590.9767),(56 1608.6481),(57 1621.7695),(58 1629.8447),(59 1642.9559),(60 1648.5754),(61 1635.3043),(62 1656.9661),(63 1657.9451),(64 1653.8813),(65 1615.25),(66 1631.0128),(67 1634.1364),(68 1625.345),(69 1630.8423),(70 1625.5796),(71 1617.8784),(72 1608.4618),(73 1585.8671),(74 1600.2434),(75 1605.7137),(76 1633.2955),(77 1602.2068),(78 1594.6918),(79 1585.4142),
(1 453.37164),(2 634.7808),(3 782.8688),(4 865.4428),(5 953.9009),(6 1018.4202),(7 1061.6721),(8 1094.7438),(9 1155.6211),(10 1175.2054),(11 1214.8787),(12 1238.9519),(13 1249.9435),(14 1257.5378),(15 1264.5101),(16 1290.4484),(17 1322.4971),(18 1321.7686),(19 1329.6273),(20 1339.3154),(21 1351.0016),(22 1368.0317),(23 1374.9828),(24 1364.4263),(25 1380.5002),(26 1394.3209),(27 1400.8865),(28 1421.1995),(29 1418.2798),(30 1440.5958),(31 1452.3492),(32 1469.2043),(33 1510.4906),(34 1517.5752),(35 1533.096),(36 1554.1354),(37 1530.5684),(38 1506.8973),(39 1486.3229),(40 1473.2325),(41 1453.3782),(42 1427.0627),(43 1405.948),(44 1418.6547),(45 1453.8568),(46 1448.5186),(47 1459.2086),(48 1445.1504),(49 1472.6976),(50 1506.7347),(51 1538.5348),(52 1527.1622),(53 1527.2756),(54 1550.4063),(55 1576.1268),(56 1601.7074),(57 1592.2432),(58 1609.7354),(59 1613.5833),(60 1638.212),(61 1636.1937),(62 1644.0035),(63 1658.0801),(64 1646.7393),(65 1655.3582),(66 1646.7653),(67 1633.6458),(68 1611.6638),(69 1607.2614),(70 1604.6179),(71 1607.2319),(72 1587.5946),(73 1586.1396),(74 1588.6163),(75 1582.0038),(76 1598.9895),(77 1573.4467),(78 1562.5726),(79 1549.7627),
(1 443.5973),(2 655.14813),(3 801.70844),(4 886.67413),(5 982.41797),(6 1023.9041),(7 1070.7975),(8 1104.3779),(9 1156.7086),(10 1179.5502),(11 1222.6017),(12 1228.6338),(13 1267.4418),(14 1273.2256),(15 1281.7101),(16 1290.7362),(17 1312.7495),(18 1300.5542),(19 1304.0105),(20 1324.4734),(21 1351.0485),(22 1353.5844),(23 1362.8396),(24 1361.3674),(25 1377.6683),(26 1390.7646),(27 1410.116),(28 1430.4575),(29 1454.7734),(30 1445.6256),(31 1459.7296),(32 1489.2716),(33 1537.0863),(34 1560.6031),(35 1587.6844),(36 1613.8254),(37 1599.0852),(38 1601.3301),(39 1601.9286),(40 1584.0682),(41 1561.7207),(42 1553.3611),(43 1527.8634),(44 1503.763),(45 1515.2135),(46 1504.3262),(47 1489.8973),(48 1483.5988),(49 1530.3038),(50 1540.9253),(51 1566.1472),(52 1566.714),(53 1576.3387),(54 1596.2819),(55 1615.4059),(56 1628.3524),(57 1611.3363),(58 1626.1832),(59 1639.1257),(60 1622.6234),(61 1645.834),(62 1641.0289),(63 1640.8624),(64 1649.3248),(65 1639.2267),(66 1613.4352),(67 1603.9891),(68 1604.9545),(69 1622.1404),(70 1612.4181),(71 1606.2795),(72 1617.1171),(73 1611.9939),(74 1616.4829),(75 1610.381),(76 1594.2678),(77 1594.4652),(78 1581.6434),(79 1576.6113),
(1 431.22757),(2 604.1508),(3 732.0479),(4 843.47546),(5 898.3197),(6 928.2723),(7 963.9435),(8 1017.0797),(9 1078.3683),(10 1126.871),(11 1174.6274),(12 1197.0951),(13 1226.5748),(14 1234.6167),(15 1241.8458),(16 1247.6027),(17 1264.6803),(18 1276.2388),(19 1285.596),(20 1292.6713),(21 1292.9146),(22 1300.7195),(23 1310.2928),(24 1303.5432),(25 1327.0137),(26 1330.3632),(27 1341.4585),(28 1374.5624),(29 1397.1355),(30 1411.7627),(31 1426.425),(32 1472.2787),(33 1509.5405),(34 1519.4993),(35 1541.7413),(36 1557.9506),(37 1548.5248),(38 1548.8373),(39 1542.9799),(40 1542.1289),(41 1512.2863),(42 1503.3977),(43 1493.7346),(44 1461.9806),(45 1483.7549),(46 1487.744),(47 1495.9921),(48 1481.6711),(49 1517.8491),(50 1515.0532),(51 1518.897),(52 1536.171),(53 1520.2815),(54 1553.6027),(55 1576.5912),(56 1551.5343),(57 1557.8951),(58 1600.1804),(59 1600.8025),(60 1605.0653),(61 1602.7743),(62 1624.0382),(63 1628.9828),(64 1645.9644),(65 1664.0273),(66 1618.8812),(67 1597.5793),(68 1601.3551),(69 1595.9299),(70 1580.4543),(71 1585.9546),(72 1556.013),(73 1543.5424),(74 1555.441),(75 1558.978),(76 1551.0559),(77 1554.5239),(78 1541.8667),(79 1545.2932),
(1 422.3545),(2 594.871),(3 715.9787),(4 801.46643),(5 869.47064),(6 911.18854),(7 956.4104),(8 973.55493),(9 1050.1735),(10 1083.5002),(11 1121.1378),(12 1133.9934),(13 1164.445),(14 1183.2579),(15 1198.3527),(16 1204.5789),(17 1210.4398),(18 1211.3905),(19 1215.5474),(20 1233.6466),(21 1244.2458),(22 1255.768),(23 1262.2675),(24 1282.6624),(25 1282.8335),(26 1303.3561),(27 1313.7086),(28 1346.6086),(29 1352.5912),(30 1370.4734),(31 1388.712),(32 1387.4312),(33 1450.2578),(34 1469.5753),(35 1489.3961),(36 1523.1011),(37 1505.3359),(38 1517.8435),(39 1518.8278),(40 1526.6913),(41 1506.7327),(42 1488.5754),(43 1466.7274),(44 1444.5466),(45 1440.6589),(46 1418.9626),(47 1418.3364),(48 1412.9978),(49 1441.8871),(50 1450.2948),(51 1465.2484),(52 1468.6776),(53 1472.374),(54 1517.1825),(55 1543.1698),(56 1534.0366),(57 1550.672),(58 1554.7755),(59 1555.25),(60 1549.2813),(61 1571.6123),(62 1563.6201),(63 1558.5026),(64 1563.3606),(65 1578.0824),(66 1561.961),(67 1577.9672),(68 1589.5303),(69 1558.3243),(70 1569.7451),(71 1583.8112),(72 1578.9373),(73 1584.7158),(74 1572.3267),(75 1576.142),(76 1558.2684),(77 1555.7795),(78 1529.2631),(79 1520.487),
(1 421.8159),(2 604.98663),(3 730.59467),(4 808.2926),(5 869.4115),(6 916.1867),(7 973.5024),(8 1027.2426),(9 1082.8582),(10 1107.113),(11 1135.5619),(12 1154.4602),(13 1188.6108),(14 1181.6451),(15 1183.8901),(16 1188.8893),(17 1196.662),(18 1215.8682),(19 1230.3353),(20 1246.9053),(21 1257.4666),(22 1278.624),(23 1291.1882),(24 1277.9615),(25 1244.4568),(26 1290.3353),(27 1323.9418),(28 1349.1346),(29 1355.3735),(30 1355.6213),(31 1361.6775),(32 1377.0006),(33 1429.0951),(34 1454.2738),(35 1476.2234),(36 1472.5157),(37 1486.4708),(38 1505.0459),(39 1525.8435),(40 1516.2823),(41 1500.1783),(42 1475.7866),(43 1441.9606),(44 1422.2747),(45 1412.1393),(46 1397.087),(47 1392.7854),(48 1394.3004),(49 1407.5491),(50 1411.6318),(51 1414.6505),(52 1421.0635),(53 1439.0499),(54 1445.2428),(55 1454.4266),(56 1463.7445),(57 1485.9685),(58 1501.3712),(59 1495.83),(60 1494.7607),(61 1485.1143),(62 1518),(63 1532.2191),(64 1551.3284),(65 1554.832),(66 1549.8168),(67 1548.0734),(68 1538.0446),(69 1558.1294),(70 1526.9053),(71 1514.666),(72 1516.254),(73 1502.4833),(74 1493.399),(75 1483.429),(76 1481.6472),(77 1468.6423),(78 1439.94),(79 1409.8137),
(1 401.3697),(2 573.9072),(3 700.4307),(4 783.9086),(5 868.6127),(6 908.46277),(7 962.578),(8 1002.29926),(9 1050.5988),(10 1079.4113),(11 1126.8789),(12 1149.8801),(13 1187.2913),(14 1161.6882),(15 1148.6959),(16 1150.7197),(17 1156.733),(18 1156.8024),(19 1156.7773),(20 1179.3208),(21 1188.2035),(22 1201.9542),(23 1211.126),(24 1241.7332),(25 1244.1405),(26 1275.6848),(27 1305.042),(28 1309.4012),(29 1310.2775),(30 1330.2565),(31 1335.8467),(32 1364.6804),(33 1429.4423),(34 1457.3661),(35 1488.6519),(36 1488.2052),(37 1487.1925),(38 1489.0074),(39 1506.712),(40 1476.3628),(41 1448.0795),(42 1421.7391),(43 1399.2711),(44 1382.7513),(45 1383.1942),(46 1367.6807),(47 1345.7664),(48 1347.0392),(49 1358.2375),(50 1351.6674),(51 1353.5431),(52 1373.1012),(53 1436.1185),(54 1435.8228),(55 1455.0884),(56 1476.6873),(57 1507.0671),(58 1514.6354),(59 1529.4329),(60 1518.9292),(61 1527.893),(62 1527.5594),(63 1526.8961),(64 1532.9479),(65 1534.6466),(66 1511.2318),(67 1497.1056),(68 1492.7346),(69 1493.3132),(70 1490.0336),(71 1493.9949),(72 1458.0796),(73 1433.1033),(74 1466.0103),(75 1482.3132),(76 1447.2682),(77 1444.1117),(78 1430.7333),(79 1410.5754),
(1 393.6035),(2 567.0216),(3 686.19916),(4 774.6276),(5 852.99176),(6 880.185),(7 926.21185),(8 969.77094),(9 1026.0963),(10 1035.3036),(11 1058.8287),(12 1096.9961),(13 1119.9836),(14 1123.3793),(15 1130.0388),(16 1137.3948),(17 1130.8518),(18 1129.5869),(19 1138.151),(20 1147.2687),(21 1147.2253),(22 1159.7094),(23 1171.2566),(24 1179.9078),(25 1183.5552),(26 1215.966),(27 1246.8652),(28 1273.1809),(29 1290.1365),(30 1330.0259),(31 1353.3513),(32 1357.4083),(33 1387.4609),(34 1414.7031),(35 1441.9812),(36 1440.9253),(37 1432.8169),(38 1440.5372),(39 1423.9332),(40 1402.0492),(41 1376.8275),(42 1358.2278),(43 1334.3729),(44 1329.4321),(45 1331.6422),(46 1310.6997),(47 1295.5444),(48 1281.6254),(49 1316.9868),(50 1326.3124),(51 1349.2576),(52 1373.9764),(53 1375.3335),(54 1381.423),(55 1404.182),(56 1425.3135),(57 1441.6174),(58 1436.3816),(59 1434.6953),(60 1438.2498),(61 1446.68),(62 1472.8088),(63 1497.6658),(64 1524.8325),(65 1526.4597),(66 1518.3958),(67 1521.4567),(68 1509.678),(69 1518.2347),(70 1509.9167),(71 1501.9742),(72 1473.2119),(73 1479.191),(74 1479.1941),(75 1475.8046),(76 1453.0304),(77 1448.5845),(78 1405.5637),(79 1385.3068),
(1 388.06686),(2 551.9456),(3 663.5827),(4 748.5949),(5 826.03564),(6 855.5854),(7 897.1382),(8 929.4535),(9 980.7048),(10 1013.011),(11 1049.8545),(12 1052.1967),(13 1089.5596),(14 1088.5968),(15 1092.198),(16 1110.7878),(17 1112.2815),(18 1117.1493),(19 1118.961),(20 1133.4714),(21 1146.2891),(22 1154.616),(23 1162.3334),(24 1165.7041),(25 1156.0884),(26 1175.8746),(27 1185.1248),(28 1204.025),(29 1212.5668),(30 1244.9196),(31 1264.8416),(32 1278.0388),(33 1338.7106),(34 1354.1794),(35 1384.8931),(36 1388.2125),(37 1395.6744),(38 1411.2157),(39 1409.6881),(40 1361.5385),(41 1338.5605),(42 1321.6768),(43 1296.0669),(44 1286.049),(45 1267.7117),(46 1260.3533),(47 1251.284),(48 1257.401),(49 1294.517),(50 1312.1998),(51 1328.7273),(52 1322.0161),(53 1330.1891),(54 1342.0369),(55 1358.972),(56 1368.165),(57 1365.3346),(58 1371.1567),(59 1389.2695),(60 1402.5574),(61 1403.9915),(62 1426.2126),(63 1440.0276),(64 1439.8822),(65 1468.9895),(66 1457.5239),(67 1454.2169),(68 1441.4825),(69 1466.2684),(70 1481.5753),(71 1492.1472),(72 1477.3662),(73 1479.268),(74 1474.9597),(75 1456.8711),(76 1445.6051),(77 1426.8942),(78 1421.1681),(79 1408.5564),
(1 388.76456),(2 546.2037),(3 668.74567),(4 746.31726),(5 818.16284),(6 845.83594),(7 875.52466),(8 908.5492),(9 945.0265),(10 982.10205),(11 1021.1268),(12 1028.7133),(13 1066.5303),(14 1077.1812),(15 1087.9368),(16 1084.4999),(17 1120.9448),(18 1109.7947),(19 1116.9075),(20 1139.1036),(21 1144.4393),(22 1153.8326),(23 1152.168),(24 1168.9678),(25 1178.4293),(26 1196.6135),(27 1209.6417),(28 1224.434),(29 1234.8145),(30 1266.9506),(31 1282.6725),(32 1309.8416),(33 1320.3284),(34 1316.3845),(35 1327.1058),(36 1328.499),(37 1337.1527),(38 1328.0347),(39 1312.8501),(40 1285.7268),(41 1290.2028),(42 1284.1173),(43 1281.0607),(44 1277.8257),(45 1276.7194),(46 1281.2792),(47 1293.9143),(48 1297.7423),(49 1309.9266),(50 1335.517),(51 1357.8878),(52 1367.7855),(53 1370.231),(54 1374.6273),(55 1388.5347),(56 1398.2328),(57 1394.6213),(58 1383.9132),(59 1376.9207),(60 1390.7133),(61 1395.6136),(62 1394.0742),(63 1396.7775),(64 1384.5859),(65 1392.4027),(66 1402.9867),(67 1406.6193),(68 1401.8372),(69 1408.3108),(70 1408.5889),(71 1408.3983),(72 1389.5388),(73 1386.3533),(74 1386.287),(75 1397.3223),(76 1386.8773),(77 1399.6151),(78 1380.4097),(79 1367.1172),
(1 366.67987),(2 530.2861),(3 642.8142),(4 710.7996),(5 789.0704),(6 814.85016),(7 858.0964),(8 890.84064),(9 931.2663),(10 962.31476),(11 1002.8344),(12 1020.4296),(13 1043.0306),(14 1038.4696),(15 1042.4154),(16 1051.699),(17 1071.447),(18 1084.5642),(19 1096.1196),(20 1103.7908),(21 1127.0349),(22 1149.5029),(23 1166.3949),(24 1178.4672),(25 1192.4391),(26 1221.2545),(27 1235.6019),(28 1240.4586),(29 1253.3342),(30 1277.1649),(31 1298.3337),(32 1323.1118),(33 1361.6704),(34 1353.5222),(35 1360.0879),(36 1357.9169),(37 1365.5867),(38 1371.6595),(39 1372.6215),(40 1347.5519),(41 1320.3832),(42 1304.5785),(43 1283.0411),(44 1278.8499),(45 1291.0297),(46 1273.6127),(47 1269.7484),(48 1262.7277),(49 1281.1097),(50 1302.1072),(51 1314.0842),(52 1315.0015),(53 1335.8218),(54 1341.8163),(55 1356.0997),(56 1372.9159),(57 1406.1416),(58 1419.8646),(59 1423.36),(60 1413.5006),(61 1403.8868),(62 1419.738),(63 1435.8508),(64 1429.833),(65 1444.7406),(66 1420.6559),(67 1406.4985),(68 1405.4657),(69 1395.2261),(70 1391.6843),(71 1399.7548),(72 1402.8611),(73 1389.3201),(74 1380.0337),(75 1366.8524),(76 1356.9346),(77 1347.3224),(78 1336.1672),(79 1331.194),
(1 366.02554),(2 525.9049),(3 641.29364),(4 730.6754),(5 785.70374),(6 819.57996),(7 852.6687),(8 882.63586),(9 919.8024),(10 931.34753),(11 954.2429),(12 970.4232),(13 1019.8664),(14 1031.6733),(15 1045.2416),(16 1053.8416),(17 1066.0651),(18 1079.333),(19 1080.5007),(20 1079.6296),(21 1101.5607),(22 1108.7913),(23 1118.9279),(24 1108.7161),(25 1109.797),(26 1137.5024),(27 1155.2035),(28 1177.391),(29 1196.1729),(30 1211.6353),(31 1231.4548),(32 1246.5566),(33 1290.6002),(34 1301.717),(35 1308.3899),(36 1312.2976),(37 1312.6118),(38 1323.9938),(39 1331.1019),(40 1316.0898),(41 1296.6233),(42 1295.7721),(43 1293.906),(44 1275.7301),(45 1289.1593),(46 1269.5021),(47 1260.0454),(48 1259.5953),(49 1280.072),(50 1288.5527),(51 1300.7538),(52 1326.6886),(53 1316.9037),(54 1339.2356),(55 1360.1592),(56 1366.863),(57 1383.133),(58 1372.8734),(59 1368.68),(60 1353.0609),(61 1377.3103),(62 1383.4),(63 1396.353),(64 1368.8483),(65 1381.7637),(66 1367.0466),(67 1349.3042),(68 1341.3156),(69 1342.6489),(70 1318.9519),(71 1308.3917),(72 1313.4825),(73 1314.3977),(74 1334.2719),(75 1334.292),(76 1324.0785),(77 1318.1951),(78 1332.5688),(79 1326.6216),
