1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 240154.88),(2 843499.2),(3 1807201.4),(4 3133311.3),(5 4828284.5),(6 6837523.5),(7 9176881),(8 11692921),(9 14324820),(10 17160056),(11 20094558),(12 23304374),(13 26798016),(14 30378970),(15 34208716),(16 38221084),(17 42519228),(18 46974652),(19 51480652),(20 56247680),(21 61338644),(22 66757700),(23 72346890),(24 78060490),(25 84158770),(26 90463400),(27 97177220),(28 103846856),(29 110639384),(30 117522750),(31 124648350),(32 132099976),(33 139405120),(34 146718060),(35 154131700),(36 161522900),(37 169041620),(38 176692050),(39 184402690),(40 191642900),(41 198405010),(42 204570180),(43 210976020),(44 217496560),(45 223575790),(46 229815220),(47 236220420),(48 242520530),(49 249053780),(50 255186740),(51 261113780),(52 266363760),(53 271003780),(54 275220740),(55 279177950),(56 283119000),(57 287159800),(58 291603780),(59 295425900),(60 299689500),(61 304770430),(62 310249280),(63 316686700),(64 323113300),(65 329295200),(66 335734400),(67 342989700),(68 350250900),(69 357385820),(70 364590240),(71 372402850),(72 380568930),(73 388796300),(74 397356830),(75 406345440),(76 415147800),(77 424426880),(78 434040200),(79 443838430),
(1 611.4618),(2 696.3722),(3 742.8197),(4 761.47534),(5 793.2934),(6 800.32587),(7 800.81494),(8 821.59863),(9 828.47534),(10 835.4114),(11 837.2486),(12 823.2968),(13 849.0881),(14 849.1952),(15 851.1968),(16 868.19965),(17 862.13684),(18 849.0901),(19 855.95776),(20 858.4961),(21 847.8649),(22 846.11633),(23 841.42004),(24 847.81085),(25 843.86176),(26 840.00256),(27 855.8766),(28 859.27496),(29 858.06036),(30 863.21936),(31 869.0443),(32 874.137),(33 881.5496),(34 871.455),(35 861.82806),(36 874.39026),(37 873.41943),(38 870.9609),(39 890.72003),(40 871.53394),(41 877.97345),(42 885.15454),(43 903.94385),(44 913.8031),(45 905.9631),(46 914.8303),(47 902.29364),(48 900.64996),(49 909.68085),(50 908.81146),(51 912.6215),(52 911.4981),(53 921.8637),(54 907.23804),(55 904.81244),(56 912.9978),(57 900.3347),(58 920.461),(59 912.17706),(60 904.0269),(61 900.1459),(62 889.8958),(63 892.4518),(64 882.2253),(65 893.8934),(66 879.261),(67 875.6009),(68 866.7585),(69 882.34985),(70 858.6001),(71 870.8105),(72 864.48566),(73 861.81134),(74 865.47076),(75 859.23254),(76 857.08746),(77 851.28546),(78 857.0168),(79 851.4205),
(1 618.20184),(2 689.67017),(3 736.42914),(4 741.23834),(5 784.2963),(6 790.3892),(7 797.9258),(8 815.6097),(9 818.29706),(10 829.52026),(11 828.9947),(12 836.07825),(13 855.42725),(14 853.42053),(15 834.3079),(16 851.6817),(17 847.8479),(18 858.4888),(19 858.1924),(20 860.3928),(21 864.22314),(22 867.70294),(23 855.59143),(24 861.0079),(25 864.20605),(26 857.4853),(27 870.1201),(28 870.64526),(29 863.5015),(30 867.372),(31 865.7994),(32 872.393),(33 878.40375),(34 867.2515),(35 865.1212),(36 866.93805),(37 873.54626),(38 863.25256),(39 869.4438),(40 871.94055),(41 888.98926),(42 887.65906),(43 899.99384),(44 900.8772),(45 899.6885),(46 910.5491),(47 903.2821),(48 912.5317),(49 923.09814),(50 919.4613),(51 908.92255),(52 919.5444),(53 911.88153),(54 914.65985),(55 918.65125),(56 928.58813),(57 912.99146),(58 939.00354),(59 928.71655),(60 921.01483),(61 918.9169),(62 919.793),(63 918.12317),(64 898.1618),(65 910.2887),(66 907.9255),(67 912.6287),(68 907.21265),(69 905.98956),(70 900.4244),(71 896.8438),(72 889.8369),(73 903.3009),(74 891.3807),(75 899.01404),(76 879.7132),(77 888.5388),(78 900.2065),(79 869.9513),
(1 580.1911),(2 633.9772),(3 683.0119),(4 696.087),(5 717.6632),(6 730.0103),(7 737.61224),(8 747.0859),(9 767.7233),(10 781.26514),(11 792.75),(12 778.20215),(13 800.91956),(14 803.43744),(15 800.06506),(16 818.162),(17 809.06726),(18 814.089),(19 809.11255),(20 827.5199),(21 810.79877),(22 803.5332),(23 810.9982),(24 822.7892),(25 828.0985),(26 823.0478),(27 833.4132),(28 837.55426),(29 843.0276),(30 854.1049),(31 851.8423),(32 847.52563),(33 851.92065),(34 851.92303),(35 853.50287),(36 861.7239),(37 867.897),(38 865.68756),(39 862.84064),(40 871.5797),(41 864.70264),(42 875.6376),(43 887.54865),(44 889.27795),(45 886.5245),(46 882.65393),(47 885.6702),(48 883.6673),(49 886.66974),(50 893.10565),(51 897.00574),(52 901.9684),(53 904.7767),(54 897.98254),(55 892.6243),(56 888.613),(57 892.9671),(58 903.4682),(59 900.2622),(60 886.75275),(61 886.16095),(62 898.9487),(63 896.37555),(64 891.95715),(65 893.93616),(66 886.30096),(67 878.8198),(68 877.2712),(69 882.07245),(70 867.8411),(71 866.17395),(72 866.0634),(73 875.1335),(74 867.4606),(75 866.543),(76 869.81793),(77 870.51666),(78 871.0541),(79 858.058),
(1 579.9656),(2 652.1795),(3 703.7066),(4 709.46545),(5 737.1425),(6 753.0985),(7 766.4314),(8 773.399),(9 785.8135),(10 776.2028),(11 784.47504),(12 792.13965),(13 815.85535),(14 816.2121),(15 798.6582),(16 818.6395),(17 809.9423),(18 813.0178),(19 817.44696),(20 805.9881),(21 811.33075),(22 805.3239),(23 806.02136),(24 810.7968),(25 809.992),(26 805.0397),(27 803.61017),(28 817.8215),(29 815.632),(30 813.86346),(31 805.8166),(32 810.72784),(33 826.77673),(34 815.1229),(35 818.67413),(36 825.4005),(37 828.2856),(38 812.4321),(39 819.5517),(40 827.3047),(41 842.1986),(42 829.14795),(43 847.65674),(44 848.1501),(45 851.77985),(46 857.23645),(47 855.6797),(48 858.42865),(49 865.49786),(50 858.1285),(51 855.74603),(52 857.4234),(53 859.3155),(54 862.247),(55 855.0439),(56 856.93994),(57 845.9421),(58 858.8356),(59 858.15186),(60 860.29095),(61 855.3933),(62 857.05304),(63 858.50305),(64 851.4078),(65 835.44226),(66 841.66437),(67 841.0408),(68 847.2178),(69 841.3928),(70 829.7101),(71 835.32874),(72 833.84674),(73 841.96344),(74 839.7601),(75 826.7713),(76 832.71356),(77 819.07117),(78 822.5472),(79 812.4986),
(1 573.0962),(2 642.029),(3 683.9485),(4 695.50464),(5 720.7445),(6 735.88617),(7 736.93427),(8 744.5456),(9 748.588),(10 752.91254),(11 756.4082),(12 752.69824),(13 774.75745),(14 781.8407),(15 770.46173),(16 779.87854),(17 787.037),(18 794.82263),(19 786.81256),(20 799.09875),(21 795.75446),(22 793.71466),(23 795.48376),(24 798.93604),(25 811.44183),(26 796.69354),(27 801.01495),(28 804.6214),(29 802.9403),(30 811.7373),(31 806.34827),(32 819.98724),(33 818.60767),(34 819.94635),(35 829.57794),(36 823.73126),(37 817.89795),(38 809.703),(39 814.03546),(40 830.0265),(41 833.8847),(42 822.781),(43 849.86615),(44 832.3142),(45 844.10095),(46 847.13635),(47 848.3847),(48 857.37463),(49 856.0346),(50 870.792),(51 853.8017),(52 863.6963),(53 870.11053),(54 863.35614),(55 855.4131),(56 868.51965),(57 858.4262),(58 870.4378),(59 878.8919),(60 879.45886),(61 883.4168),(62 861.16156),(63 869.3553),(64 858.74066),(65 859.6021),(66 854.44415),(67 854.82965),(68 861.95435),(69 857.4665),(70 850.40045),(71 843.31464),(72 847.4922),(73 855.4128),(74 850.282),(75 841.68396),(76 830.4964),(77 832.6908),(78 815.66974),(79 811.3476),
(1 559.2446),(2 627.6507),(3 668.43243),(4 685.58167),(5 694.757),(6 714.7714),(7 720.29645),(8 731.59985),(9 734.3699),(10 746.4309),(11 757.7404),(12 762.126),(13 769.5663),(14 777.5904),(15 782.3255),(16 779.9243),(17 778.9176),(18 781.9282),(19 777.32196),(20 782.3031),(21 776.7561),(22 778.3687),(23 787.2203),(24 790.23395),(25 791.4643),(26 782.1154),(27 779.131),(28 789.6775),(29 784.45013),(30 793.3176),(31 796.9631),(32 797.4655),(33 797.52686),(34 800.0653),(35 804.3554),(36 803.0129),(37 810.96844),(38 813.0057),(39 815.84216),(40 816.5435),(41 821.7759),(42 813.46155),(43 829.7506),(44 828.5862),(45 830.7617),(46 848.8829),(47 843.3282),(48 852.5233),(49 854.53894),(50 856.97833),(51 866.6257),(52 857.7534),(53 860.4568),(54 857.0271),(55 861.4923),(56 852.05054),(57 847.5035),(58 870.0675),(59 868.286),(60 862.7134),(61 858.06226),(62 864.29675),(63 864.0736),(64 858.4801),(65 851.9581),(66 845.1634),(67 850.6935),(68 839.65594),(69 827.8719),(70 821.26685),(71 813.61896),(72 809.7177),(73 816.3157),(74 811.47675),(75 811.68176),(76 798.5227),(77 798.72644),(78 796.0543),(79 788.6801),
(1 556.3854),(2 614.8208),(3 645.942),(4 671.1769),(5 690.44556),(6 700.1184),(7 710.0804),(8 719.76465),(9 737.41895),(10 735.76434),(11 737.9986),(12 744.1459),(13 759.24054),(14 770.8569),(15 776.1242),(16 771.9194),(17 773.2776),(18 778.37744),(19 768.32446),(20 774.76904),(21 771.6408),(22 771.2248),(23 776.8988),(24 766.0776),(25 772.44086),(26 768.79205),(27 774.92847),(28 773.6483),(29 774.2687),(30 769.6507),(31 778.22974),(32 784.0834),(33 775.0541),(34 777.0833),(35 774.3395),(36 774.7858),(37 778.3252),(38 792.89484),(39 799.53186),(40 799.9938),(41 807.0217),(42 809.26166),(43 814.2729),(44 815.89996),(45 830.1523),(46 819.6241),(47 826.71313),(48 822.3837),(49 826.0132),(50 819.2717),(51 829.04913),(52 817.3705),(53 815.5792),(54 817.44055),(55 822.98114),(56 828.06244),(57 830.78595),(58 833.7332),(59 844.73596),(60 835.75494),(61 832.49615),(62 840.078),(63 837.70795),(64 837.49976),(65 829.2509),(66 822.6729),(67 813.6535),(68 811.71686),(69 806.4541),(70 807.1253),(71 807.9229),(72 800.6767),(73 815.0022),(74 821.6572),(75 809.7568),(76 799.41284),(77 798.8501),(78 783.2253),(79 794.1798),
(1 539.57697),(2 596.53546),(3 629.06714),(4 648.2673),(5 671.31),(6 687.3421),(7 702.0905),(8 701.7843),(9 721.2164),(10 722.55884),(11 729.20703),(12 729.49036),(13 755.45825),(14 743.09064),(15 745.90454),(16 753.29706),(17 757.5616),(18 756.84064),(19 769.0363),(20 765.73755),(21 752.47815),(22 752.4387),(23 752.3361),(24 759.73584),(25 750.88214),(26 745.65173),(27 753.415),(28 758.94025),(29 745.6044),(30 749.20825),(31 752.7232),(32 758.9679),(33 764.5034),(34 764.7914),(35 752.55444),(36 759.57104),(37 758.3985),(38 764.739),(39 770.6412),(40 767.36523),(41 770.2461),(42 776.4872),(43 788.57074),(44 783.389),(45 788.01733),(46 785.3144),(47 788.1914),(48 792.26855),(49 788.2458),(50 802.73914),(51 802.40106),(52 798.3941),(53 806.56256),(54 806.85706),(55 810.8552),(56 815.18585),(57 810.4867),(58 830.5472),(59 829.7298),(60 830.22986),(61 815.676),(62 824.4139),(63 832.4097),(64 828.6867),(65 827.2912),(66 823.73785),(67 837.0175),(68 833.3271),(69 824.65686),(70 822.40796),(71 815.85504),(72 806.5216),(73 828.4182),(74 822.36053),(75 821.6318),(76 814.5361),(77 813.425),(78 799.7236),(79 798.9995),
(1 531.891),(2 592.61),(3 627.4173),(4 639.2362),(5 661.907),(6 668.2395),(7 684.3584),(8 682.3658),(9 699.3996),(10 707.2888),(11 711.96466),(12 710.864),(13 731.4524),(14 721.1328),(15 723.7047),(16 740.9082),(17 750.14246),(18 747.25995),(19 749.71484),(20 745.00696),(21 740.6122),(22 745.8618),(23 750.44666),(24 753.8617),(25 755.27057),(26 756.84546),(27 761.4846),(28 778.08875),(29 773.77496),(30 777.756),(31 779.56006),(32 777.30646),(33 775.68555),(34 779.3786),(35 780.3446),(36 784.9742),(37 779.6261),(38 784.0816),(39 793.62854),(40 781.5523),(41 794.5595),(42 790.0905),(43 811.68225),(44 794.8144),(45 807.0396),(46 810.5053),(47 820.3412),(48 817.2749),(49 814.9942),(50 814.74805),(51 809.14246),(52 809.29065),(53 810.05493),(54 804.81476),(55 807.95917),(56 805.2649),(57 800.76715),(58 815.31366),(59 795.75684),(60 803.1913),(61 800.2082),(62 801.36285),(63 803.581),(64 798.2937),(65 795.8706),(66 792.36743),(67 793.33215),(68 782.04114),(69 772.75745),(70 768.6042),(71 763.45715),(72 748.20654),(73 760.2242),(74 756.17065),(75 750.74084),(76 758.3061),(77 752.5623),(78 752.5857),(79 743.61615),
(1 515.36896),(2 572.23236),(3 598.26965),(4 610.53516),(5 639.1398),(6 653.39795),(7 650.8109),(8 667.7743),(9 666.7317),(10 675.7627),(11 671.89075),(12 668.9198),(13 693.5293),(14 696.7326),(15 694.353),(16 701.8417),(17 717.8604),(18 713.9254),(19 705.3305),(20 703.9356),(21 708.121),(22 711.71436),(23 706.44415),(24 710.28094),(25 711.1149),(26 717.0887),(27 711.9971),(28 729.0858),(29 724.7984),(30 727.3086),(31 717.2695),(32 723.9539),(33 729.0039),(34 733.3047),(35 733.88116),(36 734.76807),(37 721.87244),(38 723.6622),(39 729.8735),(40 722.66077),(41 732.50995),(42 729.7596),(43 735.6124),(44 730.7276),(45 732.8151),(46 744.0664),(47 724.319),(48 734.2993),(49 732.12726),(50 732.3369),(51 723.02527),(52 726.24445),(53 730.9024),(54 726.07135),(55 721.95514),(56 723.325),(57 722.26056),(58 734.1501),(59 732.0296),(60 724.0668),(61 723.16766),(62 720.2877),(63 726.9864),(64 728.1704),(65 730.9365),(66 722.06866),(67 726.3414),(68 718.4072),(69 718.9934),(70 716.4076),(71 705.98676),(72 709.19794),(73 721.4525),(74 706.5182),(75 717.3429),(76 709.2876),(77 710.52136),(78 705.2845),(79 705.5231),
(1 511.47003),(2 564.1954),(3 597.77026),(4 621.5934),(5 626.1134),(6 651.4649),(7 657.5574),(8 680.5963),(9 680.58356),(10 683.9005),(11 689.57336),(12 688.82465),(13 705.02264),(14 703.73694),(15 709.2919),(16 712.8898),(17 714.6689),(18 715.4304),(19 723.0711),(20 723.7382),(21 713.2459),(22 722.6605),(23 723.9034),(24 717.32916),(25 716.9633),(26 718.3347),(27 710.1946),(28 718.7835),(29 713.67725),(30 723.12427),(31 710.0165),(32 727.2879),(33 721.1121),(34 728.7904),(35 728.0325),(36 723.9707),(37 722.1466),(38 728.9514),(39 726.0175),(40 725.5691),(41 733.1113),(42 732.02545),(43 741.50134),(44 729.9797),(45 733.0314),(46 741.5865),(47 735.5202),(48 746.7414),(49 743.9256),(50 748.83154),(51 744.32306),(52 745.2365),(53 748.7086),(54 749.1388),(55 742.5606),(56 743.6011),(57 742.83417),(58 744.78625),(59 755.6504),(60 748.60767),(61 751.7752),(62 736.8359),(63 738.5444),(64 742.4495),(65 739.8996),(66 745.9062),(67 737.51404),(68 734.45496),(69 737.4519),(70 731.25195),(71 730.27795),(72 725.30975),(73 730.85785),(74 719.0811),(75 728.4341),(76 730.2893),(77 725.27997),(78 730.3134),(79 724.1246),
(1 497.8166),(2 559.84503),(3 583.24133),(4 593.9296),(5 606.9567),(6 625.1543),(7 621.77124),(8 627.5438),(9 637.5067),(10 646.1177),(11 653.3588),(12 660.97784),(13 672.6506),(14 669.60614),(15 678.9886),(16 684.4537),(17 693.14484),(18 693.5664),(19 701.2727),(20 694.5527),(21 684.14624),(22 692.68726),(23 695.58795),(24 703.6087),(25 711.1947),(26 710.8716),(27 714.69794),(28 721.6696),(29 718.99316),(30 734.4593),(31 723.27844),(32 734.4483),(33 738.139),(34 737.81116),(35 734.2359),(36 734.1219),(37 728.8725),(38 727.5331),(39 719.5733),(40 730.93024),(41 735.24274),(42 729.8307),(43 737.61206),(44 736.31146),(45 736.27515),(46 738.5025),(47 735.4201),(48 742.342),(49 744.2575),(50 742.07764),(51 747.3182),(52 748.8299),(53 742.44464),(54 740.53796),(55 739.38983),(56 745.8299),(57 744.8794),(58 755.42633),(59 750.1181),(60 746.6374),(61 750.3608),(62 741.1345),(63 741.9234),(64 732.55884),(65 745.3064),(66 738.1344),(67 730.12317),(68 728.02673),(69 734.3868),(70 734.2522),(71 724.1803),(72 717.26935),(73 723.63196),(74 710.7856),(75 711.2206),(76 712.2443),(77 710.97565),(78 709.24744),(79 708.0269),
(1 505.83224),(2 562.2466),(3 591.8092),(4 612.9849),(5 623.4484),(6 630.5502),(7 642.79926),(8 645.7937),(9 653.82556),(10 660.2374),(11 662.9385),(12 665.85004),(13 691.6894),(14 692.9812),(15 689.11475),(16 690.1738),(17 688.97797),(18 698.6625),(19 695.3429),(20 705.42755),(21 692.86884),(22 691.0802),(23 695.03284),(24 691.46936),(25 691.72003),(26 687.5826),(27 685.90924),(28 707.2232),(29 704.00775),(30 696.7228),(31 688.7558),(32 701.04144),(33 699.19183),(34 704.2951),(35 699.66486),(36 700.89355),(37 696.0251),(38 693.79913),(39 690.45337),(40 698.0959),(41 699.2424),(42 701.6491),(43 703.0127),(44 705.3834),(45 709.007),(46 720.7123),(47 718.14307),(48 714.7407),(49 724.96533),(50 726.17017),(51 734.69196),(52 726.9988),(53 725.048),(54 727.0557),(55 724.7504),(56 733.3336),(57 734.7487),(58 742.3805),(59 738.55853),(60 729.4158),(61 738.55066),(62 741.52423),(63 735.1095),(64 743.07056),(65 740.0658),(66 731.20233),(67 732.1545),(68 731.5857),(69 731.5909),(70 732.3268),(71 721.88605),(72 712.5709),(73 714.59564),(74 706.4571),(75 710.92267),(76 708.6929),(77 707.54803),(78 687.69946),(79 696.0504),
(1 481.3847),(2 536.7957),(3 572.7278),(4 592.0323),(5 607.49243),(6 615.06915),(7 616.6542),(8 625.2257),(9 631.4152),(10 632.07745),(11 644.5314),(12 656.37054),(13 676.9393),(14 681.97217),(15 683.7766),(16 684.9623),(17 687.547),(18 699.73395),(19 696.2854),(20 706.91144),(21 705.4166),(22 720.0031),(23 713.67224),(24 724.9802),(25 720.5725),(26 711.1586),(27 714.5962),(28 726.5347),(29 725.22504),(30 723.94196),(31 738.56165),(32 733.3593),(33 741.0507),(34 736.7835),(35 736.1763),(36 735.96216),(37 740.3254),(38 734.05396),(39 740.02106),(40 735.4064),(41 739.0935),(42 748.4659),(43 754.6),(44 751.76196),(45 754.3163),(46 753.4527),(47 763.6282),(48 762.3134),(49 759.9559),(50 750.65283),(51 765.0762),(52 761.81067),(53 757.7562),(54 752.6787),(55 758.41534),(56 755.8966),(57 755.5525),(58 765.99774),(59 765.6946),(60 762.3875),(61 764.20465),(62 758.9357),(63 756.2693),(64 755.2163),(65 755.0237),(66 742.92596),(67 747.6635),(68 748.0571),(69 751.0791),(70 748.9059),(71 738.8432),(72 726.09216),(73 726.53625),(74 736.5929),(75 726.8466),(76 725.6163),(77 719.7357),(78 718.35754),(79 706.63885),
(1 463.91653),(2 528.5888),(3 552.1243),(4 562.60675),(5 567.9326),(6 596.6947),(7 597.71027),(8 607.3337),(9 617.6817),(10 626.4275),(11 636.0938),(12 633.6254),(13 659.367),(14 651.7151),(15 653.7151),(16 661.157),(17 673.89307),(18 675.29865),(19 676.84753),(20 688.3583),(21 690.4285),(22 698.12445),(23 694.38007),(24 701.34503),(25 696.78534),(26 700.68396),(27 699.18207),(28 708.38367),(29 699.90936),(30 694.27856),(31 700.2258),(32 701.2487),(33 694.3802),(34 692.85144),(35 705.6438),(36 700.3708),(37 698.72284),(38 696.5744),(39 707.3247),(40 701.84064),(41 700.3026),(42 698.5311),(43 712.4576),(44 715.86847),(45 712.863),(46 720.41986),(47 717.47),(48 725.2933),(49 716.3873),(50 719.7367),(51 729.9274),(52 729.09863),(53 723.1318),(54 724.2349),(55 725.48486),(56 725.7119),(57 723.2299),(58 737.75745),(59 733.18945),(60 735.5988),(61 732.60986),(62 733.5268),(63 729.10815),(64 740.8008),(65 732.2645),(66 725.1507),(67 727.74493),(68 732.8933),(69 725.2866),(70 717.1646),(71 723.5264),(72 717.2994),(73 715.9803),(74 725.5727),(75 716.4439),(76 713.83734),(77 718.11414),(78 712.08923),(79 696.43164),
(1 465.41772),(2 522.92847),(3 549.0316),(4 566.5331),(5 577.1219),(6 596.9869),(7 600.2929),(8 613.79205),(9 626.1053),(10 623.5748),(11 632.3664),(12 637.2993),(13 654.6056),(14 651.9537),(15 653.32806),(16 659.3364),(17 660.61),(18 660.94824),(19 655.1562),(20 656.73517),(21 663.66425),(22 663.34045),(23 666.1179),(24 669.08295),(25 668.1253),(26 671.26276),(27 666.39215),(28 679.12634),(29 682.51587),(30 688.705),(31 691.98926),(32 697.5232),(33 698.1077),(34 701.03406),(35 695.86523),(36 708.0987),(37 705.36224),(38 697.0731),(39 695.10486),(40 685.2674),(41 694.8805),(42 697.8434),(43 708.6378),(44 713.72314),(45 715.29565),(46 712.2593),(47 712.4493),(48 721.4556),(49 718.4368),(50 721.6708),(51 725.2237),(52 730.67633),(53 716.58575),(54 719.4155),(55 717.95404),(56 727.3314),(57 728.39417),(58 740.40326),(59 737.2766),(60 742.76544),(61 741.3364),(62 745.4431),(63 732.4154),(64 740.88873),(65 733.6931),(66 726.112),(67 724.2975),(68 721.45264),(69 712.8853),(70 705.74585),(71 706.1747),(72 695.6505),(73 700.0259),(74 704.6593),(75 702.74994),(76 698.27594),(77 692.7658),(78 698.2197),(79 685.7259),
(1 451.40585),(2 506.91803),(3 535.7213),(4 538.40265),(5 563.538),(6 570.84204),(7 579.9089),(8 592.0203),(9 594.52637),(10 606.7707),(11 617.8257),(12 620.897),(13 628.9745),(14 635.6896),(15 626.9691),(16 645.4511),(17 642.64996),(18 652.0186),(19 654.91425),(20 652.86816),(21 654.2102),(22 663.81384),(23 649.34296),(24 649.58044),(25 650.3338),(26 654.76697),(27 641.5905),(28 657.1271),(29 651.4924),(30 651.2771),(31 651.31335),(32 658.8441),(33 663.4261),(34 664.57086),(35 660.5427),(36 674.90027),(37 655.05676),(38 653.3082),(39 648.7833),(40 648.35004),(41 663.49304),(42 658.1311),(43 663.42267),(44 665.9471),(45 658.6478),(46 664.11774),(47 664.9652),(48 671.26953),(49 675.1178),(50 669.0137),(51 680.85504),(52 688.7642),(53 675.7111),(54 678.51935),(55 671.2885),(56 669.43713),(57 678.0573),(58 689.26337),(59 689.777),(60 687.46246),(61 679.1924),(62 684.974),(63 675.7648),(64 678.81793),(65 666.9944),(66 670.3754),(67 668.55884),(68 669.61505),(69 663.20465),(70 668.4655),(71 655.47504),(72 666.6545),(73 670.27094),(74 664.4919),(75 662.70325),(76 669.95447),(77 665.55585),(78 663.245),(79 658.0372),
(1 438.2505),(2 483.69894),(3 523.9048),(4 534.8367),(5 540.3586),(6 555.13855),(7 556.5026),(8 566.84247),(9 580.387),(10 574.4014),(11 583.7755),(12 600.43854),(13 613.04254),(14 612.8661),(15 608.7451),(16 618.75824),(17 618.0398),(18 618.2714),(19 622.06384),(20 625.01843),(21 631.8912),(22 634.03406),(23 635.2058),(24 638.2579),(25 637.8207),(26 633.2146),(27 627.9907),(28 644.8607),(29 646.6511),(30 645.2371),(31 648.7305),(32 664.72815),(33 667.7229),(34 672.70685),(35 663.4121),(36 674.0114),(37 670.017),(38 670.08966),(39 669.45105),(40 669.97546),(41 677.6282),(42 679.145),(43 682.3231),(44 684.29913),(45 681.26483),(46 688.1244),(47 691.38336),(48 701.3978),(49 695.52075),(50 697.6368),(51 690.318),(52 685.2566),(53 682.06415),(54 683.4678),(55 688.4244),(56 683.4915),(57 676.99426),(58 688.18994),(59 684.0657),(60 685.0407),(61 680.5212),(62 679.7288),(63 667.3469),(64 670.72766),(65 667.0112),(66 661.3985),(67 659.2363),(68 655.99365),(69 660.3851),(70 652.8089),(71 650.6094),(72 655.7676),(73 662.47144),(74 650.8774),(75 642.0915),(76 643.9542),(77 636.16766),(78 633.6276),(79 631.4379),
