1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 792072.06),(2 2914725.3),(3 6038598.5),(4 9870403),(5 14169184),(6 18887006),(7 23829318),(8 28872838),(9 34084116),(10 39647580),(11 45652290),(12 52008000),(13 58577756),(14 65189940),(15 71492680),(16 77603770),(17 82861050),(18 87268696),(19 91055960),(20 93932410),(21 96645464),(22 99714460),(23 103103840),(24 106244184),(25 109313784),(26 112211400),(27 115001160),(28 117229290),(29 119406080),(30 121961910),(31 125222536),(32 128988170),(33 132736470),(34 135771730),(35 137860590),(36 139502100),(37 140510580),(38 140832140),(39 140625520),(40 139913230),(41 139224560),(42 138956420),(43 138698690),(44 138989170),(45 139643840),(46 140790700),(47 142572660),(48 145296260),(49 149014600),(50 153215570),(51 157828100),(52 163063790),(53 168661060),(54 174134260),(55 179916080),(56 186627570),(57 193641460),(58 200094640),(59 206131920),(60 211773870),(61 218014830),(62 224501780),(63 231896960),(64 239450560),(65 246802900),(66 254499710),(67 263081470),(68 272005300),(69 281704930),(70 290796640),(71 299812060),(72 308153250),(73 315912900),(74 322948320),(75 327871260),(76 331548400),(77 334229000),(78 336104450),(79 337175840),
(1 706.9313),(2 850.7295),(3 911.6889),(4 965.45514),(5 1006.5953),(6 1031.1782),(7 1053.3094),(8 1079.8042),(9 1091.3274),(10 1108.6718),(11 1132.9907),(12 1145.7555),(13 1141.6606),(14 1165.2284),(15 1186.0353),(16 1184.6733),(17 1168.493),(18 1170.1846),(19 1177.1794),(20 1188.0574),(21 1181.5835),(22 1169.0286),(23 1163.8123),(24 1178.102),(25 1195.6658),(26 1204.286),(27 1198.8774),(28 1194.133),(29 1202.4019),(30 1189.6777),(31 1213.1486),(32 1219.0958),(33 1242.0021),(34 1231.3372),(35 1239.825),(36 1224.9939),(37 1234.3499),(38 1259.8607),(39 1253.8253),(40 1265.6437),(41 1276.1531),(42 1267.0328),(43 1270.3816),(44 1264.0702),(45 1260.9381),(46 1263.4081),(47 1276.6034),(48 1286.3954),(49 1293.7263),(50 1297.1415),(51 1303.7928),(52 1292.4214),(53 1297.1559),(54 1298.1683),(55 1321.8864),(56 1327.4077),(57 1324.2401),(58 1315.6393),(59 1317.2332),(60 1321.0325),(61 1319.5986),(62 1301.7549),(63 1318.9481),(64 1333.0079),(65 1341.9357),(66 1348.94),(67 1344.8641),(68 1350.7598),(69 1353.6652),(70 1341.048),(71 1337.5562),(72 1318.5358),(73 1318.9597),(74 1323.9001),(75 1344.8235),(76 1353.2025),(77 1343.4781),(78 1339.3684),(79 1340.1542),
(1 699.38086),(2 827.64215),(3 895.4933),(4 941.2772),(5 965.4466),(6 991.2408),(7 1014.95135),(8 1048.876),(9 1067.2731),(10 1081.9956),(11 1094.1477),(12 1103.5776),(13 1102.5354),(14 1119.3782),(15 1134.8445),(16 1144.3594),(17 1144.6096),(18 1154.9813),(19 1181.661),(20 1177.9908),(21 1168.6012),(22 1176.7893),(23 1202.3206),(24 1201.2334),(25 1214.4352),(26 1216.4822),(27 1223.0481),(28 1202.1923),(29 1223.9402),(30 1226.5126),(31 1231.5404),(32 1235.7515),(33 1251.9661),(34 1224.9331),(35 1220.3773),(36 1208.4886),(37 1224.6881),(38 1226.2703),(39 1231.3237),(40 1228.7928),(41 1241.7418),(42 1251.3253),(43 1243.7241),(44 1251.4183),(45 1260.1295),(46 1251.869),(47 1255.8411),(48 1266.7898),(49 1252.4891),(50 1268.0176),(51 1287.2919),(52 1277.8816),(53 1278.3853),(54 1299.2693),(55 1295.9664),(56 1273.3899),(57 1308.9722),(58 1295.2396),(59 1318.2477),(60 1328.1038),(61 1331.5707),(62 1319.2554),(63 1327.9099),(64 1336.49),(65 1334.9354),(66 1320.8213),(67 1325.6759),(68 1330.1965),(69 1325.3425),(70 1323.9475),(71 1316.8309),(72 1315.9191),(73 1308.4182),(74 1315.2208),(75 1335.9034),(76 1321.4475),(77 1327.035),(78 1313.15),(79 1328.9076),
(1 669.886),(2 820.7653),(3 878.6171),(4 924.2883),(5 956.538),(6 991.93427),(7 1022.8744),(8 1032.1654),(9 1046.6862),(10 1057.1923),(11 1073.5392),(12 1086.4556),(13 1106.1073),(14 1133.5638),(15 1149.1083),(16 1148.7614),(17 1162.439),(18 1167.9276),(19 1174.1533),(20 1186.6671),(21 1190.6533),(22 1215.9998),(23 1217.8206),(24 1222.9146),(25 1225.8657),(26 1232.8761),(27 1247.3635),(28 1251.5385),(29 1275.4232),(30 1269.412),(31 1262.089),(32 1269.802),(33 1270.6736),(34 1273.3966),(35 1264.1595),(36 1253.7677),(37 1258.4198),(38 1259.7344),(39 1264.7186),(40 1269.7052),(41 1283.1018),(42 1275.2524),(43 1268.6013),(44 1280.9971),(45 1265.7681),(46 1264.2638),(47 1271.6464),(48 1273.5781),(49 1256.8987),(50 1274.8392),(51 1280.9824),(52 1301.9384),(53 1305.946),(54 1313.6346),(55 1311.1674),(56 1318.9039),(57 1323.6012),(58 1314.6401),(59 1312.9797),(60 1313.9056),(61 1323.1234),(62 1322.4993),(63 1325.7593),(64 1331.2249),(65 1328.1556),(66 1323.521),(67 1327.7134),(68 1345.9243),(69 1340.9655),(70 1325.1223),(71 1338.1102),(72 1339.5568),(73 1336.9882),(74 1327.814),(75 1342.368),(76 1323.9404),(77 1347.625),(78 1341.7263),(79 1355.1239),
(1 654.16425),(2 792.3102),(3 855.05475),(4 899.79486),(5 943.46387),(6 988.55054),(7 1016.1937),(8 1029.1375),(9 1054.2319),(10 1073.5675),(11 1096.9818),(12 1107.5881),(13 1106.5918),(14 1120.904),(15 1115.0825),(16 1125.7017),(17 1123.6844),(18 1129.7096),(19 1143.756),(20 1149.5446),(21 1147.7758),(22 1142.7998),(23 1133.3684),(24 1144.3141),(25 1150.8557),(26 1158.3057),(27 1181.1818),(28 1180.4246),(29 1209.9948),(30 1196.5314),(31 1197.5035),(32 1199.7346),(33 1219.197),(34 1238.5282),(35 1231.5112),(36 1227.9213),(37 1228.9832),(38 1217.4313),(39 1233.3079),(40 1237.1377),(41 1223.6783),(42 1227.0043),(43 1216.8524),(44 1232.916),(45 1224.8164),(46 1235.7086),(47 1238.834),(48 1243.3042),(49 1228.487),(50 1236.4015),(51 1249.2893),(52 1256.7715),(53 1261.6312),(54 1267.5425),(55 1258.759),(56 1268.8495),(57 1281.341),(58 1287.0375),(59 1266.8082),(60 1269.5983),(61 1276.711),(62 1292.9061),(63 1316.2985),(64 1304.7285),(65 1311.1174),(66 1298.0005),(67 1313.0813),(68 1311.7739),(69 1316.9034),(70 1324.8096),(71 1321.5422),(72 1327.2358),(73 1321.3351),(74 1331.8339),(75 1335.0867),(76 1344.9789),(77 1330.8394),(78 1307.6151),(79 1302.2732),
(1 645.9401),(2 783.166),(3 842.8133),(4 891.4738),(5 911.2817),(6 932.9778),(7 947.34155),(8 974.3732),(9 983.74536),(10 996.1803),(11 1009.37537),(12 1034.2053),(13 1038.9171),(14 1055.2695),(15 1066.9369),(16 1078.7399),(17 1075.463),(18 1092.9293),(19 1116.1282),(20 1122.5093),(21 1129.2017),(22 1130.2596),(23 1126.3651),(24 1134.5731),(25 1139.9454),(26 1147.0741),(27 1144.7688),(28 1146.5409),(29 1135.7036),(30 1142.2891),(31 1145.8481),(32 1140.5757),(33 1162.7108),(34 1189.2495),(35 1190.6154),(36 1176.0723),(37 1177.247),(38 1185.318),(39 1194.0663),(40 1200.4259),(41 1197.1112),(42 1178.9332),(43 1187.0209),(44 1208.9165),(45 1186.4071),(46 1209.2179),(47 1203.7404),(48 1185.7794),(49 1204.6306),(50 1209.5066),(51 1207.5844),(52 1196.7367),(53 1217.1144),(54 1218.2079),(55 1217.2218),(56 1216.0417),(57 1232.8926),(58 1247.674),(59 1261.5696),(60 1262.8423),(61 1268.0459),(62 1284.8102),(63 1292.9753),(64 1303.4545),(65 1308.5372),(66 1325.6564),(67 1330.2206),(68 1343.826),(69 1339.5776),(70 1328.3995),(71 1328.1858),(72 1315.705),(73 1313.3188),(74 1311.3998),(75 1306.7332),(76 1280.5089),(77 1295.299),(78 1292.7468),(79 1288.9191),
(1 639.46295),(2 770.9883),(3 838.427),(4 865.80566),(5 897.26306),(6 930.072),(7 967.82904),(8 977.8028),(9 997.7581),(10 1030.5043),(11 1032.9542),(12 1056.8585),(13 1070.5366),(14 1089.4896),(15 1122.1019),(16 1127.5184),(17 1122.7979),(18 1137.9318),(19 1149.3514),(20 1151.8568),(21 1153.2886),(22 1167.8184),(23 1169.7429),(24 1167.86),(25 1176.5466),(26 1171.5178),(27 1176.0054),(28 1193.4017),(29 1197.9958),(30 1177.5746),(31 1215.4655),(32 1217.0803),(33 1214.9957),(34 1204.0819),(35 1199.291),(36 1180.295),(37 1184.7113),(38 1196.0552),(39 1190.1458),(40 1181.3723),(41 1190.8418),(42 1199.9454),(43 1196.2622),(44 1195.6072),(45 1193.3323),(46 1187.0864),(47 1194.0969),(48 1188.2435),(49 1195.8435),(50 1200.6412),(51 1201.5298),(52 1195.2006),(53 1200.188),(54 1198.3604),(55 1207.4386),(56 1204.6924),(57 1206.0299),(58 1209.6772),(59 1202.4952),(60 1211.7025),(61 1201.1263),(62 1206.1447),(63 1227.9727),(64 1226.9559),(65 1234.8291),(66 1252.0527),(67 1246.5908),(68 1250.311),(69 1246.5898),(70 1262.3344),(71 1269.2599),(72 1273.4067),(73 1271.0583),(74 1257.1436),(75 1257.6255),(76 1264.4788),(77 1248.2332),(78 1243.9504),(79 1243.4958),
(1 614.6272),(2 755.07385),(3 804.28046),(4 843.99347),(5 881.2325),(6 902.4761),(7 923.5645),(8 942.75073),(9 972.7321),(10 988.2042),(11 1001.5066),(12 1020.59827),(13 1033.2069),(14 1047.0336),(15 1053.7943),(16 1050.725),(17 1053.55),(18 1066.1084),(19 1088.3853),(20 1084.0144),(21 1095.9869),(22 1099.0621),(23 1101.8007),(24 1112.0785),(25 1115.8981),(26 1123.7668),(27 1113.1211),(28 1103.1213),(29 1116.0879),(30 1122.2728),(31 1133.8748),(32 1140.0276),(33 1137.8778),(34 1147.1881),(35 1148.5181),(36 1158.2893),(37 1155.1722),(38 1144.8002),(39 1154.3197),(40 1143.7435),(41 1150.8042),(42 1149.5128),(43 1144.6643),(44 1136.118),(45 1136.8478),(46 1135.3107),(47 1127.8373),(48 1129.6978),(49 1142.8347),(50 1156.8468),(51 1173.4644),(52 1171.7073),(53 1168.9147),(54 1171.7639),(55 1176.5765),(56 1184.4171),(57 1167.2683),(58 1158.4055),(59 1162.0819),(60 1177.082),(61 1180.0942),(62 1172.73),(63 1174.213),(64 1177.0448),(65 1174.3035),(66 1186.4406),(67 1184.2017),(68 1202.3258),(69 1207.228),(70 1218.7858),(71 1219.3778),(72 1220.4028),(73 1204.3373),(74 1196.2612),(75 1203.3535),(76 1191.9841),(77 1186.6179),(78 1185.6742),(79 1201.1893),
(1 604.6011),(2 717.11456),(3 776.56506),(4 808.7355),(5 842.58777),(6 865.9129),(7 889.02826),(8 915.1406),(9 936.1258),(10 977.7373),(11 1004.5617),(12 1019.12836),(13 1026.7627),(14 1033.4141),(15 1056.098),(16 1057.5496),(17 1064.6592),(18 1065.6797),(19 1089.4828),(20 1083.8828),(21 1090.1317),(22 1102.493),(23 1086.0891),(24 1092.4751),(25 1116.7677),(26 1135.1737),(27 1130.193),(28 1125.5839),(29 1126.4819),(30 1120.2827),(31 1124.1953),(32 1124.8444),(33 1117.6425),(34 1114.4974),(35 1119.7267),(36 1120.9398),(37 1118.1726),(38 1126.7471),(39 1134.9001),(40 1137.3036),(41 1142.3647),(42 1147.1515),(43 1160.5402),(44 1152.3455),(45 1133.2734),(46 1148.3838),(47 1141.1527),(48 1147.1135),(49 1141.1917),(50 1138.9786),(51 1152.6537),(52 1156.5447),(53 1182.2795),(54 1177.0598),(55 1180.3309),(56 1188.0712),(57 1186.0239),(58 1192.7095),(59 1196.0243),(60 1200.7551),(61 1189.3623),(62 1199.562),(63 1201.1676),(64 1199.6195),(65 1214.1735),(66 1216.9482),(67 1200.6001),(68 1210.141),(69 1204.7029),(70 1193.528),(71 1217.0771),(72 1229.0964),(73 1235.7365),(74 1223.3975),(75 1221.7362),(76 1223.3135),(77 1233.5916),(78 1230.1365),(79 1229.2734),
(1 584.057),(2 698.9762),(3 757.9507),(4 791.54266),(5 814.70465),(6 855.90857),(7 874.4986),(8 898.3239),(9 918.1282),(10 958.39044),(11 969.48126),(12 994.2725),(13 1005.13916),(14 1001.8604),(15 1016.7076),(16 1026.5347),(17 1051.8431),(18 1062.2747),(19 1062.2054),(20 1061.1725),(21 1050.634),(22 1056.3073),(23 1054.5593),(24 1054.33),(25 1058.7494),(26 1063.4458),(27 1059.409),(28 1058.2626),(29 1055.1202),(30 1054.2112),(31 1067.583),(32 1073.2705),(33 1089.4991),(34 1094.383),(35 1106.128),(36 1112.8331),(37 1098.4506),(38 1097.9445),(39 1100.3201),(40 1098.8889),(41 1112.6471),(42 1120.7617),(43 1113.3253),(44 1104.6064),(45 1096.4591),(46 1098.3872),(47 1086.1946),(48 1077.9515),(49 1079.4131),(50 1084.3654),(51 1099.596),(52 1108.2803),(53 1105.6237),(54 1088.0559),(55 1090.3346),(56 1094.4828),(57 1102.8536),(58 1098.4337),(59 1104.773),(60 1101.4852),(61 1118.8597),(62 1121.9705),(63 1135.8601),(64 1114.4908),(65 1124.9066),(66 1133.1095),(67 1119.4663),(68 1116.4618),(69 1126.7083),(70 1120.2483),(71 1134.4529),(72 1136.0035),(73 1144.638),(74 1130.6449),(75 1130.1895),(76 1147.6749),(77 1150.3289),(78 1144.8632),(79 1149.8403),
(1 585.30536),(2 702.66736),(3 763.4247),(4 806.271),(5 849.08795),(6 874.1721),(7 893.0421),(8 913.995),(9 945.1345),(10 967.78644),(11 977.6162),(12 988.1357),(13 988.5986),(14 1002.7223),(15 1020.31036),(16 1014.9231),(17 1014.22034),(18 1030.1079),(19 1041.1115),(20 1051.5358),(21 1045.2367),(22 1052.261),(23 1043.3903),(24 1033.7268),(25 1046.8186),(26 1058.466),(27 1043.2875),(28 1036.9138),(29 1042.4279),(30 1043.4056),(31 1049.5162),(32 1047.7574),(33 1053.92),(34 1068.1055),(35 1056.9774),(36 1071.9135),(37 1066.3739),(38 1080.2412),(39 1079.6287),(40 1079.3279),(41 1087.2268),(42 1103.5436),(43 1098.0515),(44 1122.8566),(45 1114.3513),(46 1107.776),(47 1127.2466),(48 1120.7156),(49 1137.0752),(50 1136.6528),(51 1134.3198),(52 1152.1196),(53 1169.4448),(54 1183.3435),(55 1188.3804),(56 1192.5156),(57 1191.1444),(58 1189.1671),(59 1198.1417),(60 1203.4286),(61 1205.4187),(62 1205.9037),(63 1205.9584),(64 1228.6956),(65 1212.7988),(66 1212.1959),(67 1201.9528),(68 1204.5823),(69 1215.2521),(70 1203.8478),(71 1198.4761),(72 1192.161),(73 1190.0698),(74 1175.502),(75 1194.6257),(76 1180.5999),(77 1176.0875),(78 1167.6136),(79 1177.1577),
(1 572.3871),(2 679.71075),(3 743.2051),(4 765.3198),(5 812.1307),(6 841.74915),(7 847.0776),(8 862.90265),(9 895.39624),(10 907.26935),(11 924.3583),(12 942.56665),(13 940.5693),(14 950.1708),(15 964.22845),(16 959.9272),(17 978.2672),(18 976.35443),(19 980.1703),(20 988.06726),(21 994.82745),(22 990.4364),(23 997.60925),(24 994.64386),(25 1014.7289),(26 1026.1095),(27 1023.4029),(28 1038.1512),(29 1038.5284),(30 1045.6792),(31 1051.8258),(32 1064.7394),(33 1067.7019),(34 1077.0367),(35 1070.4354),(36 1067.3752),(37 1074.8737),(38 1064.2052),(39 1081.2365),(40 1077.0739),(41 1086.1239),(42 1076.9318),(43 1076.9298),(44 1071.229),(45 1056.8591),(46 1063.6173),(47 1073.9954),(48 1090.8906),(49 1070.2367),(50 1082.1144),(51 1084.2987),(52 1100.7485),(53 1107.0284),(54 1116.9832),(55 1121.8385),(56 1132.7084),(57 1125.0513),(58 1120.1343),(59 1124.7633),(60 1139.3376),(61 1141.9949),(62 1148.2112),(63 1152.8352),(64 1144.4485),(65 1160.2633),(66 1161.456),(67 1174.2076),(68 1156.5286),(69 1148.6951),(70 1168.55),(71 1163.3777),(72 1155.8585),(73 1151.2417),(74 1150.2037),(75 1149.7667),(76 1145.818),(77 1129.7325),(78 1143.1628),(79 1152.1289),
(1 560.83545),(2 669.8373),(3 718.6226),(4 743.507),(5 771.35333),(6 793.6111),(7 824.49365),(8 849.92523),(9 871.64557),(10 884.06915),(11 903.48303),(12 926.3819),(13 938.7538),(14 954.0901),(15 971.3731),(16 983.8924),(17 993.2412),(18 1008.28674),(19 1013.93),(20 1020.95715),(21 1032.8169),(22 1045.378),(23 1050.1974),(24 1043.7587),(25 1062.4128),(26 1059.3921),(27 1062.2133),(28 1059.065),(29 1052.331),(30 1042.6005),(31 1058.6931),(32 1063.3529),(33 1070.4127),(34 1070.8436),(35 1072.2189),(36 1073.4231),(37 1069.4916),(38 1079.9988),(39 1078.9121),(40 1081.8368),(41 1091.8442),(42 1091.4562),(43 1094.1532),(44 1104.4037),(45 1098.2476),(46 1081.831),(47 1089.9476),(48 1078.5369),(49 1087.0427),(50 1087.4863),(51 1084.8751),(52 1089.2217),(53 1092.8762),(54 1098.8141),(55 1102.6831),(56 1106.157),(57 1113.5702),(58 1118.3834),(59 1096.9181),(60 1099.2059),(61 1105.9712),(62 1106.7164),(63 1126.5201),(64 1120.5497),(65 1116.5203),(66 1127.2526),(67 1125.007),(68 1121.9044),(69 1128.9025),(70 1123.629),(71 1106.9655),(72 1120.0703),(73 1112.3595),(74 1109.4231),(75 1101.3715),(76 1089.1487),(77 1093.4923),(78 1089.545),(79 1099.637),
(1 556.74884),(2 661.7334),(3 718.13916),(4 743.21625),(5 763.3664),(6 804.30615),(7 817.9791),(8 827.42596),(9 851.3298),(10 857.6203),(11 887.6276),(12 894.5501),(13 901.38696),(14 912.3877),(15 914.0679),(16 913.9062),(17 926.8404),(18 940.60956),(19 951.57086),(20 970.5435),(21 968.3537),(22 961.78705),(23 970.61145),(24 975.943),(25 995.66425),(26 993.3083),(27 989.4169),(28 994.48566),(29 981.41895),(30 977.59216),(31 991.4643),(32 983.5357),(33 986.10223),(34 988.3108),(35 991.68335),(36 987.78186),(37 1002.01373),(38 993.66315),(39 992.12317),(40 993.892),(41 1012.2628),(42 1008.5011),(43 1014.8862),(44 1010.30585),(45 1008.96783),(46 1015.8974),(47 1023.73785),(48 1031.0714),(49 1042.1),(50 1042.2847),(51 1051.988),(52 1062.2388),(53 1061.5806),(54 1072.4865),(55 1069.8208),(56 1090.9495),(57 1087.2124),(58 1095.2034),(59 1090.9663),(60 1092.1237),(61 1102.439),(62 1096.382),(63 1110.8861),(64 1109.6528),(65 1111.9379),(66 1112.2094),(67 1110.0718),(68 1113.1123),(69 1121.1145),(70 1118.2727),(71 1113.0392),(72 1122.2725),(73 1118.1273),(74 1107.9347),(75 1102.9274),(76 1113.0399),(77 1110.2072),(78 1108.3866),(79 1095.0056),
(1 533.5772),(2 639.6363),(3 681.7392),(4 708.0139),(5 736.4661),(6 773.28143),(7 781.3356),(8 789.6038),(9 816.23706),(10 815.60016),(11 837.67773),(12 847.2127),(13 862.8469),(14 875.8583),(15 878.6562),(16 889.1314),(17 888.1138),(18 891.9712),(19 921.96106),(20 926.3499),(21 928.4448),(22 931.9254),(23 938.2438),(24 939.7117),(25 942.8156),(26 955.92224),(27 958.5386),(28 959.59955),(29 977.6086),(30 976.0713),(31 989.0268),(32 1003.3173),(33 1004.0697),(34 995.8209),(35 986.78357),(36 1008.1359),(37 1008.35095),(38 1018.427),(39 1016.3511),(40 1004.36145),(41 1011.6948),(42 1006.4239),(43 1019.26715),(44 1023.19147),(45 1026.5352),(46 1018.1119),(47 1019.3586),(48 1010.9272),(49 1029.119),(50 1035.183),(51 1033.7014),(52 1051.3257),(53 1035.4098),(54 1049.8093),(55 1045.1897),(56 1049.1829),(57 1052.1522),(58 1046.8799),(59 1044.6705),(60 1053.0137),(61 1060.7842),(62 1055.2734),(63 1064.8896),(64 1056.8983),(65 1063.0476),(66 1069.9314),(67 1065.2172),(68 1065.7416),(69 1070.5336),(70 1072.8046),(71 1079.2166),(72 1077.9972),(73 1073.2704),(74 1075.3186),(75 1071.7682),(76 1069.8651),(77 1065.303),(78 1058.0411),(79 1049.3854),
(1 526.75385),(2 625.312),(3 685.7719),(4 696.6587),(5 715.4241),(6 747.33795),(7 758.5654),(8 779.31),(9 800.28876),(10 813.35474),(11 824.3148),(12 837.08203),(13 858.80164),(14 869.5004),(15 885.23474),(16 885.007),(17 887.72107),(18 888.7677),(19 909.2611),(20 920.3246),(21 933.3441),(22 944.1364),(23 954.88855),(24 953.80853),(25 976.1804),(26 969.93506),(27 965.6693),(28 960.4454),(29 973.3407),(30 977.2133),(31 990.4779),(32 999.83167),(33 1000.52124),(34 996.87103),(35 981.9913),(36 980.4092),(37 987.86224),(38 974.99243),(39 992.12964),(40 995.0441),(41 1005.8289),(42 1006.75244),(43 989.63727),(44 992.05475),(45 980.41437),(46 980.21045),(47 984.95245),(48 984.8165),(49 986.2438),(50 1003.5744),(51 1006.8235),(52 1005.2764),(53 1025.1305),(54 1041.0862),(55 1033.0756),(56 1047.5422),(57 1030.2666),(58 1044.5464),(59 1063.0249),(60 1053.1654),(61 1059.0455),(62 1063.5829),(63 1067.7349),(64 1073.8865),(65 1067.69),(66 1061.8602),(67 1056.1403),(68 1063.6877),(69 1069.929),(70 1069.5496),(71 1055.7324),(72 1058.692),(73 1057.1494),(74 1060.6956),(75 1053.4688),(76 1042.7938),(77 1055.9325),(78 1056.1351),(79 1059.9099),
(1 514.0668),(2 603.2405),(3 656.10803),(4 682.98816),(5 701.8084),(6 729.70795),(7 745.7956),(8 756.1893),(9 789.91),(10 797.80273),(11 803.19086),(12 818.9003),(13 825.43616),(14 837.7518),(15 843.0376),(16 856.1498),(17 855.3834),(18 859.9116),(19 874.521),(20 868.67505),(21 879.99976),(22 883.2385),(23 890.3442),(24 894.47754),(25 909.67175),(26 922.7398),(27 934.6866),(28 931.8668),(29 947.7551),(30 948.1403),(31 956.7767),(32 971.738),(33 968.9231),(34 971.07227),(35 967.20374),(36 977.5488),(37 965.3082),(38 967.789),(39 971.2061),(40 973.343),(41 991.68445),(42 983.1106),(43 988.40265),(44 997.127),(45 1000.7502),(46 1003.4944),(47 995.8786),(48 996.9971),(49 996.36786),(50 1000.5334),(51 1003.0102),(52 1008.08716),(53 1010.939),(54 1022.13336),(55 1017.5547),(56 1022.7979),(57 1033.4626),(58 1041.0365),(59 1033.974),(60 1038.2241),(61 1042.3217),(62 1038.7352),(63 1037.9336),(64 1022.7575),(65 1013.1327),(66 1017.6237),(67 1025.4224),(68 1028.3778),(69 1026.0684),(70 1020.9838),(71 1016.8298),(72 998.5667),(73 1004.7005),(74 1008.967),(75 1004.7518),(76 1002.1235),(77 996.76154),(78 994.16394),(79 984.1157),
